Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Ed_mean_value,Ed_variance,Ed_not_zero_mean_value,Ed_not_zero_variance,Ed_region_mean_value,Ed_region_variance,Ed_region_max_value,Ed_region_min_value,Ed_region_top_50_value,Ed_region_top_25_value,Ed_not_region_mean_value,Ed_not_region_variance,Ed_not_region_max_value,Ed_not_region_min_value,Ed_not_region_top_50_value,Ed_not_region_top_25_value,Fp_region_ratio_mean,Fp_non_region_ratio_mean,Fp_cell_ratio_mean,Fp_region_pixels,Fp_non_region_pixels,Fp_cell_pixels,Fp_cell_MCC,Fp_region_PCC,Fp_cell_PCC,Rc_cell_mean,Rc_cell_max,Rc_cell_min,Rc_cell_var,Rc_region_mean,Rc_region_max,Rc_region_min,Rc_region_var,Rc_non_region_mean,Rc_non_region_max,Rc_non_region_min,Rc_non_region_var,Fp_cell_OCC
MCF7,2.0,A133,3,1,80.0,2,0.13605491816997528,0.005301545839756727,0.15076273679733276,0.003657264169305563,0.1304992437362671,0.0007850691908970475,0.2360713928937912,0.022089609876275063,0.15272268652915955,0.16591061651706696,0.13688340783119202,0.005969776771962643,0.47914671897888184,0.0,0.19550385,0.23305683,5.828320026397705,0.5134202241897583,0.8897051811218262,6431,42121,48607,0.8899386525154114,0.7981778383255005,0.9621204733848572,0.52993727,1.600065,0.0,0.046299983,0.6057045459747314,1.1775891780853271,0.3488185703754425,0.009184096939861774,0.5182705,1.600065,0.0,0.050995067,
MCF7,2.0,A133,4,1,80.0,1,0.06479419767856598,0.0014028382720425725,0.06980764865875244,0.0011614052345976233,0.08022487163543701,0.00043814157834276557,0.15487216413021088,0.00465261097997427,0.09676824510097504,0.10690653324127197,0.061284735798835754,0.0015557733131572604,0.2919841408729553,0.0,0.09307363,0.112824805,2.805147886276245,0.5795612335205078,1.042693018913269,5719,25070,30799,0.9611554741859436,0.7803497910499573,0.9747387766838074,0.24134585,0.70801157,0.0,0.0034838377,0.2512787878513336,0.4714990258216858,0.16157743334770203,0.000960229488555342,0.23907608,0.70801157,0.0,0.0040328125,
MCF7,2.0,A133,4,1,80.0,2,0.08469963818788528,0.0022027073428034782,0.09002720564603806,0.0018616302404552698,0.10440213978290558,0.0005955686792731285,0.21147160232067108,0.010626383125782013,0.12317822128534317,0.13531291484832764,0.08125299215316772,0.0024040641728788614,0.35842111706733704,0.0,0.12008087,0.14554158,2.918391704559326,0.8233714699745178,1.1431821584701538,5203,29700,34911,0.945117712020874,0.8903185129165649,0.9838430881500244,0.25436488,0.66308725,0.0,0.0055479826,0.28370317816734314,0.39748555421829224,0.17818428575992584,0.000735979643650353,0.24921751,0.66308725,0.0,0.0062147314,
MCF7,2.0,A133,4,1,80.0,3,0.09223878383636475,0.0011852344032377005,0.09241806715726852,0.0011709686368703842,0.07481887191534042,0.000292853859718889,0.16347424685955048,0.0,0.08769279718399048,0.09634505212306976,0.09690090268850327,0.001321114832535386,0.34988826513290405,0.0,0.12559234,0.14415176,1.6663777828216553,0.8060588836669922,0.7892802357673645,10069,44563,54639,0.9710084199905396,0.7982232570648193,0.7720770835876465,0.79652333,2.7224474,0.41877642,0.10457354,0.5705420970916748,1.8765066862106323,0.44524720311164856,0.004328097216784954,0.8476181,2.7224474,0.41877642,0.113082096,
MCF7,2.0,A133,4,1,80.0,4,0.07671287655830383,0.0005457238294184208,0.07680346071720123,0.0005394119652919471,0.07883381843566895,0.00018432311480864882,0.13192196190357208,0.024475762620568275,0.0896093100309372,0.09597256779670715,0.07604536414146423,0.0006576055893674493,0.18718169629573822,0.0,0.096495084,0.10877382,3.8263118267059326,0.48147642612457275,0.7802729606628418,7135,22535,29679,0.887330174446106,0.7594301700592041,0.9744622707366943,0.7060418,1.3179425,0.42858627,0.013481446,0.8370078206062317,1.2514793872833252,0.5403630137443542,0.009477904066443443,0.664525,1.3179425,0.42858627,0.007589649,
MCF7,2.0,A133,4,1,80.0,5,0.0728267952799797,0.0005672224215231836,0.07292082160711288,0.0005610984517261386,0.07572387158870697,0.00014499924145638943,0.11931190639734268,0.012906359508633614,0.08486604690551758,0.09005437046289444,0.0719543993473053,0.0006910780793987215,0.2021888941526413,0.0,0.09301752,0.10527428,2.156934976577759,0.6510990858078003,0.8120110630989075,9525,31577,41103,0.9181726574897766,0.8609378337860107,0.9881488680839539,0.5298584,0.78730696,0.31387073,0.0057238033,0.5990941524505615,0.7522287964820862,0.42540547251701355,0.0018883536104112864,0.5089723,0.78730696,0.31387073,0.0049985386,
MCF7,2.0,A133,5,1,80.0,1,0.12863925099372864,0.0010484441881999373,0.12871143221855164,0.0010397440055385232,0.1324714720249176,0.000505812291521579,0.24549540877342224,0.06455174088478088,0.14980345964431763,0.16282537579536438,0.12743985652923584,0.0012122419429942966,0.33916619420051575,0.0,0.15402235,0.17122647,0.957129180431366,0.39711353182792664,0.34981030225753784,8089,25794,33887,0.7709000110626221,0.39600253105163574,0.876838743686676,0.7641445,2.3106215,0.3731461,0.039943427,0.8747985363006592,2.310621500015259,0.4759352505207062,0.09453744441270828,0.7294274,1.4547842,0.3731461,0.017768094,
MCF7,2.0,A133,5,1,80.0,2,0.122688889503479,0.0008374368189834058,0.12270496785640717,0.0008355743484571576,0.12903423607349396,0.0005170906661078334,0.2329903095960617,0.06847795099020004,0.14688816666603088,0.16054445505142212,0.12073986977338791,0.0009196674218401313,0.3267064392566681,0.0,0.14349395,0.15957798,1.6219724416732788,0.2846985459327698,0.3924049735069275,10825,34968,45807,0.3975865840911865,0.4470212161540985,0.8508056402206421,0.6551818,2.6116164,0.3440157,0.035166588,0.7731167674064636,2.611616373062134,0.3715837597846985,0.0952252522110939,0.61862665,2.0089004,0.3440157,0.010903391,
MCF7,2.0,A133,5,1,80.0,3,0.17188040912151337,0.005368754267692566,0.17559568583965302,0.0048324186354875565,0.1366681158542633,0.0006548336241394281,0.234821155667305,0.05515209212899208,0.15709759294986725,0.16935983300209045,0.1795550435781479,0.006067025475203991,0.5166972279548645,0.0,0.2395115,0.28125972,3.2596209049224854,0.6273207068443298,0.8804746866226196,3321,15137,18479,0.9535549283027649,0.7923300862312317,0.974990725517273,0.58885723,1.4995922,0.0,0.023535483,0.5880048274993896,0.9241269826889038,0.36320725083351135,0.004367153625935316,0.58904535,1.4995922,0.0,0.02776706,
MCF7,2.0,A133,5,1,80.0,4,0.1429862529039383,0.0028952909633517265,0.14380702376365662,0.002793877851217985,0.1287737935781479,0.0008150293142534792,0.2201380878686905,0.028151893988251686,0.15131732821464539,0.16511046886444092,0.1477576196193695,0.003503092797473073,0.4699411988258362,0.0,0.19378735,0.22419941,4.0099711418151855,0.7063682079315186,1.024659514427185,3600,10568,14191,0.9287877678871155,0.7018563747406006,0.9499205350875854,0.30557898,0.83329606,0.0,0.0045089787,0.2935318946838379,0.42164841294288635,0.18362122774124146,0.0011963797733187675,0.30970865,0.83329606,0.0,0.005577717,
MCF7,2.0,A133,5,1,80.0,5,0.1660100370645523,0.004109112545847893,0.1665390580892563,0.004034103360027075,0.1547173112630844,0.0021279826760292053,0.30469369888305664,0.01988852769136429,0.19006305932998657,0.21407686173915863,0.16747048497200012,0.0043467022478580475,0.4796445667743683,0.0,0.21864188,0.25455686,1.0953168869018555,0.20289713144302368,0.42600882053375244,1447,11143,12591,0.7066918611526489,0.23078404366970062,0.8066492080688477,0.5188092,2.9231,0.0,0.046704605,0.5151062607765198,2.336399555206299,0.2454448938369751,0.05019497871398926,0.5192904,2.9231,0.0,0.046249073,
MCF7,2.0,A133,5,1,80.0,6,0.17138519883155823,0.008650816977024078,0.1918741911649704,0.005753709003329277,0.16475947201251984,0.0010894584702327847,0.28007110953330994,0.0392436757683754,0.19086143374443054,0.206228107213974,0.17264606058597565,0.010079772211611271,0.5178396105766296,0.0,0.2521883,0.29772463,2.762037992477417,0.46036458015441895,0.7761055827140808,3187,16668,19871,0.951650857925415,0.7965679168701172,0.9777138233184814,0.99566317,2.5957954,0.0,0.16407387,1.1859265565872192,1.6726176738739014,0.8207064867019653,0.013879712671041489,0.95910347,2.5957954,0.0,0.18464154,
MCF7,2.0,A133,5,1,80.0,7,0.1548319309949875,0.0015872023068368435,0.15484805405139923,0.001584869809448719,0.14644287526607513,0.0005308431573212147,0.23200875520706177,0.0550394281744957,0.16473388671875,0.17565760016441345,0.15717512369155884,0.0018571142572909594,0.4110904633998871,0.0,0.19087847,0.21268398,2.834383726119995,0.5541025996208191,0.7312286496162415,4230,14946,19199,0.9389677047729492,0.7482892274856567,0.9718626141548157,0.6133889,1.2255222,0.32510298,0.0075561483,0.6296328902244568,1.2255221605300903,0.45961377024650574,0.0048525030724704266,0.6087668,1.2032744,0.32510298,0.008228996,
MCF7,2.0,A133,5,1,80.0,8,0.13710306584835052,0.0012220947537571192,0.13710306584835052,0.0012220947537571192,0.1295660436153412,0.0004073492018505931,0.19775426387786865,0.041991692036390305,0.14517927169799805,0.15444417297840118,0.1394422948360443,0.0014518604148179293,0.3141133487224579,0.03149519860744476,0.16973698,0.18935823,2.9830803871154785,0.856708824634552,1.0161854028701782,5362,17220,22591,0.9486675262451172,0.778211772441864,0.9781469106674194,0.2505529,0.50115997,0.1298227,0.0016299322,0.2379675656557083,0.3136675953865051,0.15776526927947998,0.0003668834106065333,0.25447804,0.50115997,0.1298227,0.0019590536,
MCF7,2.0,A133,5,1,80.0,9,0.15153609216213226,0.0014439006336033344,0.15153609216213226,0.0014439006336033344,0.15002292394638062,0.0008407829445786774,0.23551860451698303,0.0273907370865345,0.17297722399234772,0.18622028827667236,0.15180855989456177,0.0015520025044679642,0.3284963369369507,0.023642752319574356,0.18379794,0.20371698,3.339313268661499,0.7687166929244995,0.9145436882972717,3681,20395,24079,0.9411555528640747,0.8353968262672424,0.983381450176239,0.4570808,0.7700606,0.24999137,0.003146866,0.479844868183136,0.641261875629425,0.31248125433921814,0.0024389836471527815,0.45296904,0.7700606,0.24999137,0.0031642206,
MCF7,2.0,A133,5,1,80.0,10,0.14395302534103394,0.0017746917437762022,0.14397713541984558,0.0017715180292725563,0.1355762630701065,0.0005600147414952517,0.2287946492433548,0.046596404165029526,0.15446777641773224,0.166091650724411,0.14721427857875824,0.0022096375469118357,0.4112991392612457,0.0,0.1837561,0.20877331,3.76344633102417,0.6112135052680969,0.8539178371429443,6806,17034,23887,0.91147780418396,0.6144452095031738,0.9591658115386963,0.5969432,1.1444476,0.2922905,0.0075758784,0.6334879398345947,0.8981059789657593,0.37561360001564026,0.004157928749918938,0.5822417,1.1444476,0.2922905,0.008197482,
MCF7,2.0,A133,5,1,80.0,11,0.16181540489196777,0.0024340201634913683,0.1618989259004593,0.002421756274998188,0.14545615017414093,0.0006496377754956484,0.23996654152870178,0.04803994297981262,0.16552037000656128,0.17808540165424347,0.16410480439662933,0.00264104176312685,0.5315011739730835,0.0,0.20328216,0.23086663,4.237423419952393,0.7517415285110474,1.182640552520752,4331,30536,34895,0.9648714661598206,0.8673815727233887,0.9725574851036072,0.92652714,2.4633276,0.0,0.022408534,0.8204862475395203,1.0899237394332886,0.590830385684967,0.005044690798968077,0.941664,2.4633276,0.0,0.023052894,
MCF7,2.0,A133,5,1,80.0,12,0.17720434069633484,0.005366746336221695,0.17899130284786224,0.0051010167226195335,0.1672559231519699,0.0011296196607872844,0.2786528468132019,0.05229499191045761,0.19416269659996033,0.2093992382287979,0.17929743230342865,0.006233018357306719,0.5562202334403992,0.0,0.24158324,0.2849374,2.6889355182647705,0.4409232437610626,0.5751653909683228,7208,33934,41167,0.7614374756813049,0.7980764508247375,0.9618024826049805,1.3595916,3.3212528,0.0,0.090569414,1.543186068534851,2.603910446166992,0.9051555395126343,0.06186395511031151,1.3204597,3.3212528,0.0,0.087972075,
MCF7,2.0,A133,6,1,80.0,1,0.1104079857468605,0.001762257656082511,0.11144609749317169,0.0016631336184218526,0.12576353549957275,0.0006609752308577299,0.21617770195007324,0.015497772954404354,0.14597342908382416,0.15773968398571014,0.10579352080821991,0.002001050394028425,0.47121429443359375,0.0,0.14015272,0.1621597,1.3839079141616821,0.5479393601417542,0.428800106048584,6180,20427,26623,0.6245226860046387,0.6104092597961426,0.8951247334480286,0.46211255,1.5464793,0.0,0.021439146,0.5796273350715637,1.3258370161056519,0.23929959535598755,0.03231281414628029,0.42646918,1.5464793,0.0,0.012681995,
MCF7,2.0,A133,6,1,80.0,2,0.13535207509994507,0.0066206492483615875,0.15486198663711548,0.004553619306534529,0.13224637508392334,0.0007823709165677428,0.25013577938079834,0.019918028265237808,0.154552161693573,0.168073832988739,0.1358669102191925,0.007586568593978882,0.5257335901260376,0.0,0.20415516,0.24760886,1.9265084266662598,0.36513882875442505,0.4561782777309418,5236,31381,36639,0.8381341695785522,0.6423532962799072,0.9548159837722778,0.48055068,1.5103382,0.0,0.04924457,0.6308861970901489,1.5103381872177124,0.32198283076286316,0.015447069890797138,0.4553622,1.4772735,0.0,0.050486106,
MCF7,2.0,A133,6,1,80.0,3,0.1449132263660431,0.005866509396582842,0.15767218172550201,0.004371296614408493,0.14045532047748566,0.0009334403439424932,0.2552300691604614,0.0331721231341362,0.16491413116455078,0.17971691489219666,0.14589865505695343,0.006951601710170507,0.5102837085723877,0.0,0.21018617,0.2536635,2.0199456214904785,0.23646050691604614,0.4571918249130249,7869,34935,42831,0.7027621865272522,0.7492066621780396,0.9401975274085999,0.7926532,3.1655085,0.0,0.10533195,1.0631428956985474,2.4491629600524902,0.4290519058704376,0.05525442585349083,0.7315188,3.1655085,0.0,0.09637655,
MCF7,2.0,A133,7,1,80.0,1,0.08007597178220749,0.0006890275399200618,0.08041482418775558,0.0006646938854828477,0.08733213692903519,0.00024036258400883526,0.14750248193740845,0.020822450518608093,0.09956144541501999,0.10648494958877563,0.07782645523548126,0.000806736818049103,0.2065776139497757,0.0,0.10014985,0.113387674,3.432129144668579,0.6903358697891235,0.9029550552368164,6070,19309,25391,0.9215883612632751,0.70562344789505,0.9690551161766052,0.27238035,0.5578494,0.09245842,0.001977913,0.29024314880371094,0.4418485462665558,0.17604748904705048,0.001000923803076148,0.26675415,0.5578494,0.09245842,0.0021534783,
MCF7,2.0,A133,7,1,80.0,2,0.0939161479473114,0.0007037376053631306,0.09396542608737946,0.0006994765717536211,0.097493477165699,0.00032429819111712277,0.1681147962808609,0.04483041539788246,0.11192827671766281,0.12088267505168915,0.09300877153873444,0.0007959114154800773,0.2379560023546219,0.0,0.11478066,0.12868984,3.7438955307006836,0.4963008463382721,0.7091942429542542,4304,16656,20975,0.8090996146202087,0.3958173394203186,0.9135735630989075,0.33342862,0.6669012,0.14756726,0.0044417433,0.3630845248699188,0.6455119252204895,0.17787769436836243,0.007053259294480085,0.32573912,0.6669012,0.14756726,0.0034774356,
MCF7,2.0,A133,7,1,80.0,3,0.11826318502426147,0.0018169849645346403,0.1185280829668045,0.0017896557692438364,0.12390062212944031,0.0007660302217118442,0.2434946596622467,0.023106807842850685,0.14551016688346863,0.15835650265216827,0.11652763932943344,0.002127736806869507,0.37341785430908203,0.0,0.15232112,0.17742343,2.112212657928467,0.4039217233657837,0.4978961646556854,5933,19095,25055,0.7839575409889221,0.5191251635551453,0.9220191836357117,0.594736,1.5148573,0.0,0.026404606,0.7621989846229553,1.514857292175293,0.3447939455509186,0.025160690769553185,0.5424695,1.4100353,0.0,0.015308367,
MCF7,2.0,A133,7,1,80.0,4,0.11161118745803833,0.001749646500684321,0.11235900223255157,0.0016773458337411284,0.11054861545562744,0.0006532183033414185,0.21155905723571777,0.009377405978739262,0.13073164224624634,0.14328327775001526,0.11197447031736374,0.002123988699167967,0.39585548639297485,0.0,0.14771752,0.17058407,3.5679023265838623,0.5329974293708801,0.8487293124198914,2478,7126,9615,0.9321103096008301,0.6355994939804077,0.9474937319755554,0.5329273,1.1893195,0.0,0.009526281,0.5486280918121338,0.9064598083496094,0.3199656903743744,0.005297970492392778,0.52744406,1.1893195,0.0,0.010886798,
MCF7,2.0,A133,7,1,80.0,5,0.15583336353302002,0.0012321006506681442,0.15583336353302002,0.0012321006506681442,0.15204837918281555,0.00031082896748557687,0.21697622537612915,0.08589835464954376,0.1661413162946701,0.1744866520166397,0.1565026193857193,0.0013920177007094026,0.3886023163795471,0.004273916129022837,0.18551989,0.20443285,2.4166259765625,0.7736467123031616,0.9814406037330627,6835,38499,45343,0.9788905382156372,0.9094255566596985,0.9902133941650391,0.7210632,1.3730886,0.32551914,0.007368756,0.7373875975608826,0.926405668258667,0.5498941540718079,0.002173848683014512,0.7181612,1.3730886,0.32551914,0.008236442,
MCF7,2.0,A133,7,1,80.0,6,0.10217539221048355,0.0026703549083322287,0.10473967343568802,0.0024687903933227062,0.0904821902513504,0.0004777017456945032,0.17455649375915527,0.0033170138485729694,0.10775823146104813,0.11837489157915115,0.10470261424779892,0.0031083079520612955,0.46948927640914917,0.0,0.14691035,0.17794421,2.358633041381836,0.6213887929916382,0.7296651005744934,6957,31649,38639,0.9307380318641663,0.7942813634872437,0.9740634560585022,0.62605715,1.7022263,0.0,0.020683797,0.7050063014030457,1.210695743560791,0.4644301235675812,0.006553771439939737,0.608621,1.7022263,0.0,0.022123868,
MCF7,2.0,A133,7,1,80.0,7,0.10101821273565292,0.002016668440774083,0.10269590467214584,0.001877867616713047,0.09392490983009338,0.00045542517909780145,0.17705748975276947,0.003537774784490466,0.1107463613152504,0.1206691712141037,0.10249391943216324,0.0023288291413336992,0.48051464557647705,0.0,0.13777341,0.16471253,3.1445844173431396,0.5938621759414673,0.8667347431182861,12405,58871,71311,0.8982928395271301,0.823464572429657,0.9737334251403809,0.3800039,1.2622399,0.0,0.007982277,0.4328000545501709,0.738466739654541,0.27558982372283936,0.00285845878534019,0.36884773,1.2622399,0.0,0.008351509,
MCF7,2.0,A133,7,1,80.0,8,0.12633967399597168,0.0013391239335760474,0.1263675093650818,0.0013359012082219124,0.1278979778289795,0.0004558921209536493,0.19406758248806,0.06215929985046387,0.14518944919109344,0.15503470599651337,0.1261194795370102,0.0014635305851697922,0.33955317735671997,0.0,0.15591468,0.17618974,3.6571030616760254,0.7375403642654419,0.8516616821289062,3962,27803,31775,0.8547261953353882,0.9478704333305359,0.9854259490966797,0.492039,0.995278,0.24959765,0.0042098537,0.5276777744293213,0.6603919863700867,0.3733430504798889,0.0018204835942015052,0.48694775,0.995278,0.24959765,0.0043438254,
MCF7,2.0,A133,8,1,80.0,1,0.07773538678884506,0.0006792339845560491,0.07810086011886597,0.0006538846646435559,0.08385214954614639,0.0001655625383136794,0.12942782044410706,0.03241734579205513,0.094035305082798,0.09983721375465393,0.07619994133710861,0.0007964280084706843,0.20010240375995636,0.0,0.098540224,0.11146321,2.4598443508148193,0.73908531665802,0.934944212436676,6150,24403,30559,0.9707161784172058,0.9159166216850281,0.9931551814079285,0.41057748,0.7283343,0.17624621,0.002237901,0.4305742383003235,0.561303973197937,0.3368023633956909,0.000756687659304589,0.40553322,0.7283343,0.17624621,0.0024852294,
MCF7,2.0,A133,8,1,80.0,2,0.09454874694347382,0.0008951532654464245,0.09469309449195862,0.0008828510763123631,0.10413900017738342,0.00023900931410025805,0.16540862619876862,0.05001560598611832,0.11633346974849701,0.12394535541534424,0.09088568389415741,0.001097223605029285,0.22967584431171417,0.0,0.116817616,0.13417919,2.697422742843628,0.7094554305076599,0.7039132714271545,5160,13855,19023,0.9172868132591248,0.8224222660064697,0.9754321575164795,0.6877807,1.297499,0.3740517,0.0195303,0.8445334434509277,1.0901570320129395,0.4452746510505676,0.007692068349570036,0.6293152,1.297499,0.3740517,0.011362873,
MCF7,2.0,A133,8,1,80.0,3,0.07734410464763641,0.00046587016549892724,0.07737193256616592,0.0004638847312889993,0.0815415307879448,0.00015957899449858814,0.1287589818239212,0.037180956453084946,0.0914992019534111,0.09756484627723694,0.07631558179855347,0.0005355478497222066,0.19765041768550873,0.0,0.09424913,0.10632995,3.19319224357605,0.6083214282989502,0.7506510615348816,4940,20076,25023,0.7873305082321167,0.5833193063735962,0.9556499123573303,0.47212368,0.88339907,0.28106934,0.007756024,0.5489400625228882,0.8833990693092346,0.31983882188796997,0.009132280014455318,0.45319596,0.79788995,0.28106934,0.0056046997,
MCF7,2.0,A133,8,1,80.0,4,0.08263110369443893,0.0008694432326592505,0.08317197114229202,0.0008301498601213098,0.08703691512346268,0.00024312619643751532,0.16062898933887482,0.037157945334911346,0.09912407398223877,0.1071382537484169,0.08130181580781937,0.0010507876286283135,0.23485316336154938,0.0,0.10668878,0.12285431,3.0998787879943848,0.6351237893104553,0.8810021281242371,4509,14854,19375,0.9448699951171875,0.8347558975219727,0.9849652647972107,0.6076698,1.0323044,0.34452912,0.0052950433,0.6429672837257385,0.921414315700531,0.44389551877975464,0.0036450237967073917,0.5969272,1.0323044,0.34452912,0.0053026276,
MCF7,2.0,A133,8,1,80.0,5,0.08006426692008972,0.0005739215412177145,0.08017364889383316,0.0005659351591020823,0.08717959374189377,0.00019131544104311615,0.13599513471126556,0.03409286588430405,0.09820900857448578,0.10461495071649551,0.07798609882593155,0.0006665625842288136,0.20629356801509857,0.0,0.09816257,0.11079196,2.11674165725708,0.603804349899292,0.7253202199935913,5984,20383,26382,0.856245756149292,0.8341543674468994,0.9722496271133423,0.4758821,0.88906825,0.26967946,0.0037751242,0.5221842527389526,0.8890682458877563,0.34569740295410156,0.004590230528265238,0.4622561,0.8016987,0.26967946,0.0027186668,
