Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,Cell_Ed_mean_value,Cell_Ed_variance,Cell_Ed_not_zero_mean_value,Cell_Ed_not_zero_variance,Cell_Ed_agg_mean_value,Cell_Ed_agg_variance,Cell_Ed_agg_max_value,Cell_Ed_agg_min_value,Cell_Ed_agg_top_50_value,Cell_Ed_agg_top_25_value,Nuclei_Ed_mean_value,Nuclei_Ed_variance,Nuclei_Ed_not_zero_mean_value,Nuclei_Ed_not_zero_variance,Nuclei_Ed_agg_mean_value,Nuclei_Ed_agg_variance,Nuclei_Ed_agg_max_value,Nuclei_Ed_agg_min_value,Nuclei_Ed_agg_top_50_value,Nuclei_Ed_agg_top_25_value,Mit_Ed_mean_value,Mit_Ed_variance,Mit_Ed_not_zero_mean_value,Mit_Ed_not_zero_variance,Mit_Ed_agg_mean_value,Mit_Ed_agg_variance,Mit_Ed_agg_max_value,Mit_Ed_agg_min_value,Mit_Ed_agg_top_50_value,Mit_Ed_agg_top_25_value,ObjectNumber
H1975,2.0,Dac,1,1,7.0,0.05019724369049072,0.001529125147499144,0.056906525045633316,0.0013517034240067005,0.030781028792262077,0.0005900911055505276,0.10051204264163971,0.0,0.05102434381842613,0.06437615305185318,0.0508284829556942,0.0012412839569151402,0.05517628416419029,0.0011075661750510335,0.03353092446923256,0.000539682456292212,0.10051204264163971,0.0,0.05232851579785347,0.06601813435554504,0.049828916788101196,0.0016967107076197863,0.057988859713077545,0.0015013767406344414,0.031719762831926346,0.0007172301993705332,0.13693855702877045,0.0,0.0537489578127861,0.06809764355421066,4
H1975,2.0,Dac,10,1,7.0,0.06781801581382751,0.003211777191609144,0.08089356124401093,0.00277329096570611,0.05999543517827988,0.0023966047447174788,0.3336929380893707,0.0,0.09902322292327881,0.12798826396465302,0.08031915128231049,0.002906126668676734,0.08539654314517975,0.0026562470011413097,0.036373574286699295,0.0005808993591926992,0.09098030626773834,0.0,0.055963002145290375,0.06792514026165009,0.06324975192546844,0.003245492232963443,0.07896143198013306,0.0028110784478485584,0.05569141358137131,0.002141769276931882,0.3336929380893707,0.0,0.09186673909425735,0.11945340782403946,1
H1975,2.0,Dac,10,1,7.0,0.10509473085403442,0.004005009774118662,0.11349985003471375,0.0033713369630277157,0.06447646021842957,0.0002762488729786128,0.10377401113510132,0.019891830161213875,0.07788019627332687,0.08525152504444122,0.11822868883609772,0.0029640733264386654,0.11838063597679138,0.0029498946387320757,0.06432031840085983,0.0002800583024509251,0.10377401113510132,0.019891830161213875,0.07785874605178833,0.08565878123044968,0.10072823613882065,0.004274661652743816,0.11170270293951035,0.0035145138390362263,0.0582306869328022,0.0002271770208608359,0.09489976614713669,0.027339061722159386,0.07026124000549316,0.07791030406951904,2
H1975,2.0,Dac,11,1,7.0,0.06512600928544998,0.002814189763739705,0.07207273691892624,0.0026136981323361397,0.0,0.0,0.0,0.0,0.0,0.0,0.07773902267217636,0.0028383706230670214,0.0819484144449234,0.002647108631208539,0.0503784604370594,0.0006299215601757169,0.12457071989774704,0.0019728948827832937,0.07049103081226349,0.08319682627916336,0.059088390320539474,0.0026900090742856264,0.06698866188526154,0.002520442008972168,0.0,0.0,0.0,0.0,0.0,0.0,1
H1975,2.0,Dac,11,1,7.0,0.07062960416078568,0.0038842882495373487,0.10100911557674408,0.00248640775680542,0.08506541699171066,0.0009773018537089229,0.1708771139383316,0.01724478229880333,0.10997364670038223,0.12716828286647797,0.10867084562778473,0.0025426247157156467,0.11289961636066437,0.0021641403436660767,0.0747552365064621,0.00024104032490868121,0.09999891370534897,0.045858874917030334,0.08819323778152466,0.09427157044410706,0.06079969182610512,0.0037604067474603653,0.09632370620965958,0.0025357312988489866,0.06612121313810349,0.00047976517817005515,0.13231715559959412,0.01724478229880333,0.08392124623060226,0.09486395120620728,2
H1975,2.0,Dac,12,1,7.0,0.07306783646345139,0.0016738800331950188,0.07984723895788193,0.0012878704583272338,0.05358080193400383,0.00010943934466922656,0.07250424474477768,0.027747204527258873,0.06103548780083656,0.06490734964609146,0.07110770046710968,0.00175210100132972,0.08567038178443909,0.0008633365505374968,0.05358513817191124,0.00015647546388208866,0.07250424474477768,0.027747204527258873,0.06320489943027496,0.06666062772274017,0.07375352084636688,0.0016447032103314996,0.07805781066417694,0.0014047049917280674,0.06180853024125099,0.00017343071522191167,0.10474356263875961,0.03865464776754379,0.0722457692027092,0.07972287386655807,1
H1975,2.0,Dac,12,1,7.0,0.016951218247413635,0.002712995745241642,0.1498081237077713,0.0040733348578214645,0.151270791888237,0.0045159244909882545,0.30958104133605957,0.014877970330417156,0.20813091099262238,0.24573491513729095,0.015177055262029171,0.0020712735131382942,0.13779745995998383,0.0019089942798018456,0.08388052135705948,0.0005419738590717316,0.12654303014278412,0.03566833212971687,0.10265873372554779,0.11907589435577393,0.017940226942300797,0.0030679916962981224,0.1562299281358719,0.005112183280289173,0.1510806381702423,0.0033720778301358223,0.30958104133605957,0.014877970330417156,0.19724352657794952,0.23394885659217834,2
H1975,2.0,Dac,12,1,7.0,0.04004821181297302,0.00596000999212265,0.15652906894683838,0.0050621540285646915,0.14449548721313477,0.0027600317262113094,0.29116711020469666,0.0028345969039946795,0.18703855574131012,0.21618227660655975,0.031964365392923355,0.004801513161510229,0.16047368943691254,0.0034831175580620766,0.1183481365442276,0.0013048467226326466,0.18966084718704224,0.03669619932770729,0.14687544107437134,0.1644205003976822,0.05131932720541954,0.007357122842222452,0.15325748920440674,0.0063481624238193035,0.14242900907993317,0.00602368451654911,0.29680848121643066,0.0,0.20728757977485657,0.24490928649902344,3
H1975,2.0,Dac,12,1,7.0,0.018423758447170258,0.003205207409337163,0.17596107721328735,0.002891765208914876,0.19575241208076477,0.004213456995785236,0.38473376631736755,0.07743149250745773,0.2492402195930481,0.2846483588218689,0.00023996982781682163,5.036139191361144e-05,0.20426233112812042,0.0011935411021113396,0.0,0.0,0.0,0.0,0.0,0.0,0.03071260079741478,0.0049628205597400665,0.17583243548870087,0.0028958271723240614,0.19575241208076477,0.004213456995785236,0.38473376631736755,0.07743149250745773,0.2492402195930481,0.2846483588218689,4
H1975,2.0,Dac,13,1,7.0,0.08663208782672882,0.006385579705238342,0.1199110671877861,0.004848028998821974,0.04241364821791649,0.00041740917367860675,0.11404401808977127,0.0,0.05845789611339569,0.06875454634428024,0.12195359170436859,0.007865162566304207,0.15323328971862793,0.005089398007839918,0.0847768560051918,0.0012541684554889798,0.18186470866203308,0.007868803106248379,0.11298729479312897,0.13262389600276947,0.07247336953878403,0.005099151283502579,0.10464800894260406,0.003995912149548531,0.04241364821791649,0.00041740917367860675,0.11404401808977127,0.0,0.05845789611339569,0.06875454634428024,1
H1975,2.0,Dac,13,1,7.0,0.10072220861911774,0.005665455479174852,0.11694028228521347,0.004681149031966925,0.06859759241342545,0.0022638882510364056,0.22102366387844086,0.0,0.10756460577249527,0.13319893181324005,0.12717501819133759,0.005458660889416933,0.13183997571468353,0.005043863318860531,0.100362129509449,0.0022666139993816614,0.21208247542381287,0.0,0.13949260115623474,0.16194653511047363,0.09543164074420929,0.005538874305784702,0.11352092027664185,0.00453526945784688,0.06859759241342545,0.0022638882510364056,0.22102366387844086,0.0,0.10756460577249527,0.13319893181324005,2
H1975,2.0,Dac,13,1,7.0,0.1042017787694931,0.005516751203685999,0.1149408221244812,0.004850953351706266,0.06709722429513931,0.0032509618904441595,0.2555752396583557,0.0,0.11003293097019196,0.14689481258392334,0.1220240518450737,0.006046121474355459,0.13041062653064728,0.005367965903133154,0.0,0.0,0.0,0.0,0.0,0.0,0.09579551219940186,0.005046578124165535,0.10729390382766724,0.004418614320456982,0.04627745598554611,0.001306432532146573,0.13797985017299652,0.0,0.07664242386817932,0.0953383669257164,3
H1975,2.0,Dac,14,1,7.0,0.048289671540260315,0.008369063958525658,0.17655381560325623,0.007952949032187462,0.1635412871837616,0.007867648266255856,0.4520513415336609,0.0,0.23434007167816162,0.28344935178756714,0.07440349459648132,0.01353420689702034,0.22089363634586334,0.007822436280548573,0.16917824745178223,0.008076388388872147,0.4520513415336609,0.0,0.2373562604188919,0.2934733033180237,0.04059004411101341,0.006585777271538973,0.15927435457706451,0.006939063314348459,0.15873704850673676,0.00789954885840416,0.43964308500289917,0.0,0.2301408350467682,0.2794150114059448,1
H1975,2.0,Dac,14,1,7.0,0.09212228655815125,0.0050185080617666245,0.10740923136472702,0.004209329839795828,0.10395556688308716,0.005110837519168854,0.36534032225608826,0.0,0.15967123210430145,0.20257355272769928,0.12025697529315948,0.004904862493276596,0.12423444539308548,0.004572950303554535,0.13144302368164062,0.004759856034070253,0.3316882252693176,0.0,0.18623033165931702,0.22218425571918488,0.08146470040082932,0.004663595464080572,0.10001315176486969,0.0038703458849340677,0.09585528075695038,0.0048048426397144794,0.3607260584831238,0.0,0.14968840777873993,0.1914404332637787,2
H1975,2.0,Dac,15,1,7.0,0.11854957044124603,0.0027571958489716053,0.12688784301280975,0.0018930996302515268,0.10811563581228256,0.0006366840680129826,0.19494540989398956,0.06988475471735,0.12620201706886292,0.14510765671730042,0.13252632319927216,0.005231680814176798,0.16232973337173462,0.0015702360542491078,0.13181978464126587,0.0006813864456489682,0.19494540989398956,0.07856619358062744,0.15346495807170868,0.16596876084804535,0.11101219803094864,0.0012605969095602632,0.11125041544437408,0.001236801384948194,0.09671531617641449,0.00014716990699525923,0.13348522782325745,0.06988475471735,0.10616837441921234,0.1126524955034256,1
H1975,2.0,Dac,15,1,7.0,0.045995209366083145,0.0049422737210989,0.14084425568580627,0.0017750437837094069,0.13173332810401917,0.0014000057708472013,0.22767570614814758,0.047417040914297104,0.16195648908615112,0.178354412317276,0.022295407950878143,0.0036103003658354282,0.17570339143276215,0.0014973910292610526,0.14049957692623138,0.0010277600958943367,0.22767570614814758,0.0671314150094986,0.16619235277175903,0.18095183372497559,0.059576936066150665,0.005155195482075214,0.13448132574558258,0.001563431927934289,0.11264335364103317,0.0009975421708077192,0.18013779819011688,0.047417040914297104,0.13800279796123505,0.15190690755844116,2
H1975,2.0,Dac,16,1,7.0,0.09694376587867737,0.005756915546953678,0.12666074931621552,0.003757655853405595,0.05204833671450615,8.242842159233987e-05,0.07202569395303726,0.03892851993441582,0.05933237075805664,0.06463471800088882,0.08502250909805298,0.00675648357719183,0.14319582283496857,0.0030491671059280634,0.08648359030485153,0.0010409081587567925,0.20145666599273682,0.01123855821788311,0.11265754699707031,0.1291380524635315,0.10268703103065491,0.005173905752599239,0.12108355760574341,0.0038733009714633226,0.05204833671450615,8.242842159233987e-05,0.07202569395303726,0.03892851993441582,0.05933237075805664,0.06463471800088882,1
H1975,2.0,Dac,16,1,7.0,0.038331955671310425,0.00656668609008193,0.18983809649944305,0.003759714774787426,0.1330426186323166,0.0009330269531346858,0.22191713750362396,0.053699079900979996,0.15805380046367645,0.17214535176753998,0.023813800886273384,0.004380836617201567,0.19411729276180267,0.0026513729244470596,0.15542948246002197,0.0005503992433659732,0.18707779049873352,0.07400255650281906,0.17136818170547485,0.1810958832502365,0.04511282593011856,0.007443185430020094,0.18881191313266754,0.004020061809569597,0.12864793837070465,0.0008940006955526769,0.22191713750362396,0.053699079900979996,0.15190932154655457,0.16817151010036469,2
H1975,2.0,Dac,17,1,7.0,0.04932438209652901,0.007349381688982248,0.17494451999664307,0.004090349655598402,0.14862307906150818,0.0023412364535033703,0.27744626998901367,0.06957277655601501,0.18508008122444153,0.21784111857414246,0.04595944285392761,0.006513800472021103,0.14914651215076447,0.005748442839831114,0.1275220811367035,0.002831587567925453,0.23589402437210083,0.04034988954663277,0.17386123538017273,0.19764289259910583,0.04984248802065849,0.007506633643060923,0.18120403587818146,0.003487373236566782,0.14862307906150818,0.0023412364535033703,0.27744626998901367,0.06957277655601501,0.18508008122444153,0.21784111857414246,1
H1975,2.0,Dac,17,1,7.0,0.08938388526439667,0.009976636618375778,0.17723873257637024,0.004211325664073229,0.11283286660909653,0.0007771877571940422,0.19324226677417755,0.05769481882452965,0.1356992870569229,0.15242040157318115,0.052394505590200424,0.00949703436344862,0.2209305763244629,0.0028111364226788282,0.2220088094472885,0.0017338870093226433,0.32006749510765076,0.1476818472146988,0.25603267550468445,0.2790057063102722,0.11471503227949142,0.008726425468921661,0.1669139564037323,0.0039844936691224575,0.1121775433421135,0.0007793111144565046,0.19324226677417755,0.05769481882452965,0.13459466397762299,0.15163075923919678,2
H1975,2.0,Dac,17,1,7.0,0.048623569309711456,0.003282506950199604,0.09833183139562607,0.0017503362614661455,0.07941592484712601,0.0020025952253490686,0.2851279675960541,0.0019227770389989018,0.11155377328395844,0.1395801603794098,1.53919099830091e-05,1.5005091427156003e-06,0.07394273579120636,0.0017420562217012048,0.0,0.0,0.0,0.0,0.0,0.0,0.06969200074672699,0.0031780777499079704,0.0972968339920044,0.001751044183038175,0.07537852227687836,0.0013892106944695115,0.22211803495883942,0.0019227770389989018,0.10358326882123947,0.125327005982399,3
H1975,2.0,Dac,17,1,7.0,0.042291514575481415,0.006177037954330444,0.1469869762659073,0.0060798404738307,0.13791531324386597,0.005733095109462738,0.28550946712493896,0.0,0.201471209526062,0.23406848311424255,0.013344865292310715,0.0014705476351082325,0.10855074971914291,0.0016271636122837663,0.09992916882038116,0.0014238408766686916,0.22852051258087158,0.002631738781929016,0.12916693091392517,0.14791598916053772,0.02697170153260231,0.003991875797510147,0.13518987596035004,0.0053784204646945,0.1273222714662552,0.0048668901436030865,0.29641374945640564,0.0,0.18407899141311646,0.21345092356204987,4
H1975,2.0,Dac,17,1,7.0,0.0940077006816864,0.009859251789748669,0.18484508991241455,0.0025951629504561424,0.12280724197626114,0.0009284927509725094,0.17995893955230713,0.04555850848555565,0.148551806807518,0.1613876223564148,0.07319777458906174,0.009156723506748676,0.15718324482440948,0.006461829412728548,0.16347430646419525,0.005482025910168886,0.28550946712493896,0.0005256267613731325,0.22732509672641754,0.2586326599121094,0.10056976228952408,0.010347277857363224,0.18662405014038086,0.0031413091346621513,0.17715394496917725,0.003318506060168147,0.3215876519680023,0.04555850848555565,0.22362269461154938,0.2561548352241516,5
H1975,2.0,Dac,17,1,7.0,0.08599862456321716,0.0019641509279608727,0.08766108751296997,0.0018563874764367938,0.05620456486940384,0.0008372340817004442,0.1407010853290558,0.0,0.07986339926719666,0.09412474185228348,0.07852987945079803,0.008367020636796951,0.17967167496681213,0.0009709312580525875,0.13219623267650604,0.00023233541287481785,0.15721870958805084,0.09853102266788483,0.14344267547130585,0.1496327817440033,0.0789165049791336,0.001884849974885583,0.08074288070201874,0.001781004248186946,0.0568709634244442,0.0013645247090607882,0.24119579792022705,0.0,0.08352890610694885,0.10621965676546097,6
H1975,2.0,Dac,17,1,7.0,0.028856631368398666,0.00287737138569355,0.09497211873531342,0.0031907944940030575,0.05971219390630722,0.0013385280035436153,0.13190710544586182,0.0,0.09121593087911606,0.11066469550132751,0.10473130643367767,0.00169032730627805,0.1057140901684761,0.0016022935742512345,0.08053378015756607,0.0007604857673868537,0.1407010853290558,0.02030729316174984,0.10203590244054794,0.11511892825365067,0.029882239177823067,0.0026062813121825457,0.08830443024635315,0.0025428333319723606,0.05971219390630722,0.0013385280035436153,0.13190710544586182,0.0,0.09121593087911606,0.11066469550132751,7
H1975,2.0,Dac,17,1,7.0,0.03294486552476883,0.0031099477782845497,0.09339898824691772,0.003170376643538475,0.06244996562600136,0.0011246447684243321,0.13973243534564972,0.0,0.09003444761037827,0.1046784445643425,0.028117693960666656,0.0032108109444379807,0.10441732406616211,0.003956601023674011,0.07942464202642441,0.00290489150211215,0.24044297635555267,0.0,0.12185939401388168,0.154030442237854,0.02628212608397007,0.002610469702631235,0.09330518543720245,0.0030139300506561995,0.06244996562600136,0.0011246447684243321,0.13973243534564972,0.0,0.09003444761037827,0.1046784445643425,8
H1975,2.0,Dac,17,1,7.0,,,,,,,,,,,0.045743536204099655,0.0038230624049901962,0.0935027077794075,0.003348972648382187,0.06071178615093231,0.0017702997429296374,0.15681351721286774,0.0,0.09585476666688919,0.11749240756034851,,,,,,,,,,,9
H1975,2.0,Dac,18,1,7.0,0.1115802526473999,0.007585624698549509,0.1467715948820114,0.0048129684291779995,0.12199936807155609,0.0030002808198332787,0.33734601736068726,0.0,0.16543526947498322,0.19273999333381653,0.07584868371486664,0.009247459471225739,0.17438898980617523,0.0040771327912807465,0.16101038455963135,0.004536339081823826,0.3134870231151581,0.04963988438248634,0.2177400141954422,0.25343576073646545,0.12449198216199875,0.006357045378535986,0.14182665944099426,0.004783702548593283,0.1164611428976059,0.00270149321295321,0.3139348030090332,0.0,0.15835942327976227,0.18424034118652344,1
H1975,2.0,Dac,18,1,7.0,0.06414376944303513,0.0046793557703495026,0.09522733092308044,0.003986930474638939,0.05601594224572182,0.002150376094505191,0.17244605720043182,0.0,0.09485413879156113,0.12054014950990677,0.08243148773908615,0.004929511807858944,0.09917595982551575,0.004270204342901707,0.0618552602827549,0.002475668676197529,0.23325559496879578,0.0,0.10240272432565689,0.12926505506038666,0.051448073238134384,0.0040961503982543945,0.09098481386899948,0.0036467122845351696,0.05834866687655449,0.0023128699976950884,0.1951645463705063,0.0,0.09821809828281403,0.12382723391056061,2
H1975,2.0,Dac,18,1,7.0,0.05406786873936653,0.0018092375248670578,0.0593765452504158,0.0016716670943424106,0.02876974642276764,0.0005535431555472314,0.10897301137447357,0.0,0.04731573909521103,0.06186518445611,0.05761558189988136,0.0018268633866682649,0.062002360820770264,0.0016939677298069,0.030191412195563316,0.00048765933024697006,0.09580592066049576,0.0,0.04788320139050484,0.06198183819651604,0.05120474100112915,0.0017675365088507533,0.05713675543665886,0.0016333673847839236,0.024347277358174324,0.00041163116111420095,0.08124347776174545,0.0,0.040170978754758835,0.05432676151394844,3
H1975,2.0,Dac,19,1,7.0,0.1457454115152359,0.007173018530011177,0.1682845652103424,0.00448931660503149,0.15918269753456116,0.0037417535204440355,0.40523454546928406,0.019841797649860382,0.2084682583808899,0.23883576691150665,0.0012176254531368613,0.0002496811212040484,0.16814202070236206,0.00641148816794157,0.0068254610523581505,0.0014474359340965748,0.420015811920166,0.0,0.013650923036038876,0.027351485565304756,0.13272486627101898,0.005168767645955086,0.14492064714431763,0.003876292612403631,0.110314279794693,0.002139533404260874,0.25817492604255676,0.019841797649860382,0.14579612016677856,0.17192693054676056,1
H1975,2.0,Dac,19,1,7.0,0.04163481295108795,0.004588668700307608,0.11654514074325562,0.004114273004233837,0.07787846028804779,0.001876315101981163,0.18220745027065277,0.0,0.11182691156864166,0.13337954878807068,0.15855588018894196,0.008757898584008217,0.19359153509140015,0.003910502418875694,0.18326306343078613,0.0026109623722732067,0.36107656359672546,0.07892517000436783,0.22304141521453857,0.248337984085083,0.04257088154554367,0.004870480392128229,0.12155730277299881,0.004305841401219368,0.0904846340417862,0.0032767439261078835,0.22632884979248047,0.0,0.13482104241847992,0.17271339893341064,2
H1975,2.0,Dac,19,1,7.0,,,,,,,,,,,0.040657199919223785,0.00429247971624136,0.11151689291000366,0.0038716038689017296,0.08249091356992722,0.0028134253807365894,0.18220745027065277,0.0,0.12759310007095337,0.15158423781394958,,,,,,,,,,,3
H1975,2.0,Dac,2,1,7.0,0.0872926115989685,0.01140579767525196,0.18201737105846405,0.00654113432392478,0.15329277515411377,0.008540352806448936,0.4302792251110077,0.0,0.2279323786497116,0.28366202116012573,0.08949701488018036,0.014579018577933311,0.23161229491233826,0.004813878331333399,0.16663162410259247,0.001959337154403329,0.2742491662502289,0.06470039486885071,0.202379509806633,0.2244706153869629,0.08700329810380936,0.010988590307533741,0.1769031137228012,0.0064394534565508366,0.14056959748268127,0.007201819214969873,0.4302792251110077,0.0,0.20838375389575958,0.25881850719451904,1
H1975,2.0,Dac,20,1,7.0,0.08255783468484879,0.0019184466218575835,0.0929022952914238,0.0011978038819506764,0.06819366663694382,0.0004481702926568687,0.13069766759872437,0.029047496616840363,0.08464134484529495,0.09736663848161697,0.07397261261940002,0.0035454879980534315,0.11106447875499725,0.0012037032283842564,0.07713010162115097,0.0004569280717987567,0.1328589767217636,0.021178467199206352,0.09443928301334381,0.10463864356279373,0.08675289154052734,0.0010698010446503758,0.08697621524333954,0.0010531306033954024,0.06819366663694382,0.0004481702926568687,0.13069766759872437,0.029047496616840363,0.08464134484529495,0.09736663848161697,1
H1975,2.0,Dac,20,1,7.0,0.052190039306879044,0.004821192938834429,0.11970125883817673,0.0029765411745756865,0.06183057278394699,0.00043146670213900506,0.11910431832075119,0.00505790812894702,0.07834237068891525,0.0895354151725769,0.031067470088601112,0.003185821231454611,0.11762198805809021,0.0018808606546372175,0.06634800881147385,0.0004866517265327275,0.11910431832075119,0.00505790812894702,0.0838978961110115,0.09426505118608475,0.0741526186466217,0.005502796731889248,0.11984996497631073,0.003417129861190915,0.07050751894712448,0.0008521294803358614,0.16007612645626068,0.01557950396090746,0.09444351494312286,0.1134699136018753,2
H1975,2.0,Dac,20,1,7.0,0.11302753537893295,0.003663420444354415,0.12009062618017197,0.0030441349372267723,0.06889871507883072,0.0005692274426110089,0.16421650350093842,0.0,0.08689884096384048,0.0998523011803627,0.09793546795845032,0.002275660401210189,0.10452098399400711,0.0017403578385710716,0.06982684880495071,0.00038218285772018135,0.10276593267917633,0.00914731714874506,0.08490903675556183,0.09180029481649399,0.11592793464660645,0.003883735276758671,0.12316733598709106,0.003234606236219406,0.06971826404333115,0.0005861998070031404,0.14838241040706635,0.0,0.08780614286661148,0.10185199975967407,3
H1975,2.0,Dac,21,1,7.0,0.08201150596141815,0.006614483892917633,0.12041760981082916,0.005087284371256828,0.07017800956964493,0.002953994320705533,0.2053612917661667,0.0,0.11542389541864395,0.14469590783119202,0.00011090188490925357,1.7867852875497192e-05,0.11755600571632385,0.005133545026183128,0.0,0.0,0.0,0.0,0.0,0.0,0.07467711716890335,0.006658810190856457,0.1204448938369751,0.005227337591350079,0.08757103234529495,0.002780710346996784,0.22739940881729126,0.0,0.13197781145572662,0.1570829600095749,1
H1975,2.0,Dac,21,1,7.0,0.05258774757385254,0.004435037262737751,0.09907282888889313,0.0037499922327697277,0.043142396956682205,0.0008243240881711245,0.10753245651721954,0.0,0.06589759141206741,0.08422213047742844,0.09397396445274353,0.006305438466370106,0.12038245052099228,0.004898269195109606,0.05992676690220833,0.002451420994475484,0.1496155709028244,0.0,0.10457577556371689,0.1314743310213089,0.06492174416780472,0.00474741542711854,0.09983912110328674,0.003814635332673788,0.043142396956682205,0.0008243240881711245,0.10753245651721954,0.0,0.06589759141206741,0.08422213047742844,2
H1975,2.0,Dac,21,1,7.0,0.08717276901006699,0.003948853351175785,0.10615191608667374,0.0027939199935644865,0.06563372164964676,0.0013399700401350856,0.18297038972377777,0.0,0.09463714063167572,0.11466474831104279,0.03745649382472038,0.003637875895947218,0.09751070290803909,0.0036145742051303387,0.061158906668424606,0.0015403092838823795,0.18063561618328094,0.0,0.09312649816274643,0.11320317536592484,0.08934787660837173,0.003827260574325919,0.10248900204896927,0.003043346107006073,0.07908818125724792,0.002070963615551591,0.22780203819274902,0.004647788591682911,0.11427102982997894,0.1424555778503418,3
H1975,2.0,Dac,21,1,7.0,,,,,,,,,,,0.08369798213243484,0.004123468417674303,0.11304167658090591,0.0022520567290484905,0.04260991886258125,0.0005479842075146735,0.0839722529053688,0.0,0.0630534365773201,0.07463259249925613,,,,,,,,,,,4
H1975,2.0,Dac,22,1,7.0,0.09027837216854095,0.008383561857044697,0.16254238784313202,0.003348282305523753,0.07752774655818939,0.00044241396244615316,0.13334600627422333,0.03612915053963661,0.09404917806386948,0.10561969131231308,0.0008089367183856666,0.00012624927330762148,0.12225141376256943,0.004233038518577814,0.002737053669989109,0.00042149078217335045,0.2863518297672272,0.0,0.005476643797010183,0.010963448323309422,0.09685985743999481,0.009958240203559399,0.1747172772884369,0.0043597896583378315,0.15351086854934692,0.004300251603126526,0.37647345662117004,0.0,0.2069951295852661,0.24054954946041107,1
H1975,2.0,Dac,22,1,7.0,0.09777483344078064,0.0037235887721180916,0.10892675817012787,0.0029335482977330685,0.057630982249975204,0.0010378474835306406,0.19836127758026123,0.0,0.08374049514532089,0.09978672862052917,0.08386325091123581,0.006923874840140343,0.15208066999912262,0.0021814564242959023,0.0,0.0,0.0,0.0,0.0,0.0,0.08394065499305725,0.003605440491810441,0.09887294471263885,0.0027704169042408466,0.05273835361003876,0.0008795355097390711,0.12761041522026062,0.0,0.07733532041311264,0.09158513695001602,2
H1975,2.0,Dac,22,1,7.0,,,,,,,,,,,0.12640517950057983,0.0027523271273821592,0.12662135064601898,0.0027296601328998804,0.09289926290512085,0.002546321600675583,0.23121361434459686,0.0,0.13304945826530457,0.16381174325942993,,,,,,,,,,,3
H1975,2.0,Dac,23,1,7.0,0.06513582170009613,0.006161336321383715,0.11486587673425674,0.005153121892362833,0.08658047020435333,0.005124514922499657,0.35076820850372314,0.0,0.14285989105701447,0.18494907021522522,0.06027930602431297,0.007478890009224415,0.13988828659057617,0.0062196627259254456,0.13064785301685333,0.010065339505672455,0.349102646112442,0.0,0.21938000619411469,0.27144473791122437,0.06692803651094437,0.005663199815899134,0.1084199920296669,0.00467553548514843,0.08386154472827911,0.00449320999905467,0.35076820850372314,0.0,0.13760942220687866,0.1753549873828888,1
H1975,2.0,Dac,23,1,7.0,0.038854412734508514,0.004115851130336523,0.1017092764377594,0.004381148610264063,0.08492278307676315,0.004686203319579363,0.3426955044269562,0.0,0.1403319537639618,0.17916466295719147,0.04648299515247345,0.004642313811928034,0.10223706811666489,0.004510408267378807,0.08503200113773346,0.004240542184561491,0.2675779461860657,0.0,0.13726398348808289,0.17775973677635193,0.03419981896877289,0.0037374552339315414,0.10127567499876022,0.004274545703083277,0.08371415734291077,0.004811030812561512,0.30014804005622864,0.0,0.1397961974143982,0.17861784994602203,2
H1975,2.0,Dac,23,1,7.0,0.0946577787399292,0.003539205761626363,0.10042784363031387,0.003175470745190978,0.036100637167692184,7.404321513604373e-05,0.04919552430510521,0.020709749311208725,0.04360130429267883,0.04652963951230049,0.10681989789009094,0.004140470642596483,0.11735253036022186,0.0033126967027783394,0.03493339195847511,0.00014034658670425415,0.06694214791059494,0.0043540759943425655,0.04377364367246628,0.05015740171074867,0.08937382698059082,0.003185796085745096,0.09343086928129196,0.002951359376311302,0.036100637167692184,7.404321513604373e-05,0.04919552430510521,0.020709749311208725,0.04360130429267883,0.04652963951230049,3
H1975,2.0,Dac,23,1,7.0,0.10840628296136856,0.0046636564657092094,0.11814052611589432,0.003932415507733822,0.09847235679626465,0.005009955260902643,0.3678671419620514,0.0,0.1552899181842804,0.1963423192501068,0.004980388097465038,0.0006217221962288022,0.0956234559416771,0.0032694630790501833,0.06934481859207153,0.0022350249346345663,0.2119659185409546,0.0,0.10627718269824982,0.1335694044828415,0.10306883603334427,0.004608125425875187,0.11366408318281174,0.0038775322027504444,0.09297505766153336,0.0044637564569711685,0.3013015687465668,0.0,0.14739340543746948,0.18650881946086884,4
H1975,2.0,Dac,23,1,7.0,,,,,,,,,,,0.11791568994522095,0.004650784656405449,0.12623117864131927,0.003929086495190859,0.06453711539506912,0.0008014023769646883,0.1248469203710556,0.019542139023542404,0.08835218846797943,0.10414451360702515,,,,,,,,,,,5
H1975,2.0,Dac,24,1,7.0,0.10572084784507751,0.0075840456411242485,0.1412460058927536,0.005114709958434105,0.11467565596103668,0.005113104358315468,0.31326907873153687,0.0,0.17338961362838745,0.21055179834365845,0.10993684828281403,0.00885903649032116,0.1588672399520874,0.005028554704040289,0.1169029250741005,0.005439956672489643,0.30467045307159424,0.0,0.1781730204820633,0.21530507504940033,0.10328347235918045,0.00683072442188859,0.13222119212150574,0.004918359220027924,0.10513946413993835,0.00439446372911334,0.2971569001674652,0.0,0.1583128720521927,0.19531385600566864,1
