Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Ed_mean_value,Ed_variance,Ed_not_zero_mean_value,Ed_not_zero_variance,Ed_region_mean,Ed_region_variance,Ed_region_max_value,Ed_region_min_value,Ed_region_top_50_value,Ed_region_top_25_value,Ed_not_region_mean_value,Ed_not_region_variance,Ed_not_region_max_value,Ed_not_region_min_value,Ed_not_region_top_50_value,Ed_not_region_top_25_value,Fp_region_ratio_mean,Fp_non_region_ratio_mean,Fp_cell_ratio_mean,Fp_region_pixels,Fp_non_region_pixels,Fp_cell_pixels,Fp_cell_MCC,Fp_region_PCC,Fp_cell_PCC,Fp_region_MOC,Fp_cell_MOC,Rc_cell_mean,Rc_cell_max,Rc_cell_min,Rc_cell_var,Rc_region_mean,Rc_region_max,Rc_region_min,Rc_region_var,Rc_non_region_mean,Rc_non_region_max,Rc_non_region_min,Rc_non_region_var
MCF7,6,A133,5,2,40,7,0.20562724769115448,0.006366025656461716,0.20562724769115448,0.006366025656461716,0.1887514591217041,0.003910982050001621,0.5502022504806519,0.02765577845275402,0.23392313718795776,0.27167925238609314,0.21768267452716827,0.007771037053316832,0.6963939070701599,0.01204210426658392,0.2804376,0.33373547,0.31906947,0.36891383,0.34751698,5508,7323,12831,0.21539594,0.28352013,0.39376506,0.8548688,0.80942976,1.601635,9.905809,0.6338547,0.71743065,1.538276,6.417332,0.67232853,0.4432834,1.6492838,9.905809,0.6338547,0.91831315
MCF7,6,A133,5,2,40,8,0.13199752569198608,0.001034795306622982,0.13199752569198608,0.001034795306622982,0.12300962209701538,0.0006443116581067443,0.23726052045822144,0.03795061632990837,0.14244315028190613,0.15587247908115387,0.14843575656414032,0.0013310014037415385,0.34546568989753723,0.045668408274650574,0.17666176,0.19605131,0.51227427,0.5342337,0.5200354,7334,4009,11343,0.9435278,0.29626274,0.75661254,0.96124583,0.95946586,0.85752416,2.1732204,0.48715582,0.03672213,0.8380094,2.1732204,0.55389464,0.034579165,0.89321506,1.990768,0.48715582,0.038671114
MCF7,6,A133,5,2,40,9,0.11868810653686523,0.002320662373676896,0.11913538724184036,0.002276120474562049,0.10460492223501205,0.0009169055265374482,0.20560325682163239,0.00816410593688488,0.12883079051971436,0.1438489705324173,0.1207040473818779,0.002489148871973157,0.4967619478702545,0,0.15952264,0.18603276,1.10667,1.2075454,1.1949123,1134,7921,9055,0.9114307,0.9169412,0.9499327,0.9932592,0.9851563,0.79015034,1.7303872,0.42051768,0.01765999,0.7113861,1.0089297,0.5203137,0.004501516,0.8014251,1.7303872,0.42051768,0.018528404
MCF7,6,A133,6,2,40,1,0.09313792735338211,0.0005607823841273785,0.09314469248056412,0.0005601934972219169,0.10591065138578415,0.0003694597980938852,0.20063656568527222,0.037408702075481415,0.12084253132343292,0.13068576157093048,0.08946021646261215,0.0005553708760999143,0.21955665946006775,0,0.10796851,0.11948833,0.4061769,0.35309553,0.37149635,14331,27010,41341,0.5899258,0.86310476,0.9299628,0.9681027,0.9659403,0.50769645,1.4113941,0.29217675,0.008437922,0.5644691,1.4113941,0.32020363,0.0139031,0.47757724,0.78645283,0.29217675,0.002921409
MCF7,6,A133,6,2,40,2,0.07870860397815704,0.0008254820131696761,0.07916273921728134,0.0007942944066599011,0.07928016781806946,0.0005519507103599608,0.2153792530298233,0,0.09772135317325592,0.10965340584516525,0.07802711427211761,0.0011507563758641481,0.23915229737758636,0,0.10477204,0.12165358,0.5363656,0.50502557,0.52264386,7447,5800,13247,0.8052517,0.29379702,0.72633624,0.95893496,0.9496587,0.75744873,2.3703072,0.31194577,0.04929509,0.75429374,2.3703072,0.3741196,0.035867628,0.761499,2.0223503,0.31194577,0.06650333
MCF7,6,A133,6,2,40,3,0.09330957382917404,0.00022750407515559345,0.09330957382917404,0.00022750407515559345,,,,,,,0.09330957382917404,0.00022750407515559345,0.13820482790470123,0.030424315482378006,0.105419934,0.11146678,0.8713041,0.7312521,0.7927523,5255,6712,11967,0.89782315,0.9482622,0.9771792,0.99521023,0.99078906,0.29635355,0.37723705,0.20124556,0.001235678,0.3161931,0.37723705,0.22865626,0.000784458,0.28082296,0.36085716,0.20124556,0.001039578
MCF7,6,A133,6,2,40,4,0.09484544396400452,0.001869694795459509,0.09496133029460907,0.0018609744729474187,0.10437872260808945,0.0014855170156806707,0.260260671377182,0.023046936839818954,0.13361641764640808,0.1598503142595291,0.09261895716190338,0.0019332360243424773,0.31004151701927185,0,0.12810686,0.1531048,0.45755136,0.5735863,0.5310506,4205,7266,11471,0.18998222,-0.3338588,0.26153034,0.67601275,0.71941847,0.98170257,3.7856228,0.30382976,0.29892018,0.9104421,3.5902536,0.30382976,0.48541483,1.0229368,3.7856228,0.3206606,0.18636769
MCF7,6,A133,6,2,40,5,0.10872664302587509,0.00039453423232771456,0.10872664302587509,0.00039453423232771456,,,,,,,0.10872664302587509,0.00039453423232771456,0.17398285865783691,0.04268300160765648,0.12449913,0.13379064,0.9876853,0.8728418,0.92579395,4721,5518,10239,0.97526973,0.9652243,0.9932761,0.998518,0.99747056,0.35446936,0.42679742,0.25902984,0.000760503,0.37114087,0.42679742,0.29125503,0.000297608,0.34020838,0.42323992,0.25902984,0.00071534
MCF7,6,A133,6,2,40,6,0.11146479845046997,0.0017418548231944442,0.11146479845046997,0.0017418548231944442,0.15150213241577148,0.00280239200219512,0.3543674349784851,0.0299049224704504,0.19470690190792084,0.22305293381214142,0.10110311210155487,0.0009451686637476087,0.37189826369285583,0.006445978302508593,0.12261459,0.1381892,0.39475882,0.12413697,0.18158066,6687,24816,31503,0.4800335,0.87116456,0.8381407,0.88476694,0.79619765,0.8502802,3.996796,0.41855472,0.22112978,1.4883592,3.996796,0.41855472,0.497838,0.6783483,1.6282921,0.4358037,0.007303345
MCF7,6,A133,6,2,40,7,0.1078266128897667,0.000335022050421685,0.1078266128897667,0.000335022050421685,0.12086068838834763,0.00013378386211115867,0.16700775921344757,0.08138415962457657,0.1300034523010254,0.13557909429073334,0.10312537848949432,0.0003242283419240266,0.16668716073036194,0.036659274250268936,0.1173081,0.124865085,0.75585216,0.5233725,0.66429245,9407,6112,15519,0.7203699,0.8421614,0.91821563,0.9782323,0.971272,0.44654626,0.80306536,0.2854424,0.007232045,0.4892264,0.80306536,0.30266696,0.006492876,0.3808678,0.62248063,0.2854424,0.00125269
MCF7,6,A133,6,2,40,8,0.0887131467461586,0.000416524795582518,0.0887131467461586,0.000416524795582518,0.0938148945569992,0.000405624887207523,0.2473088502883911,0.030459625646471977,0.10900318622589111,0.12008802592754364,0.08332499116659164,0.0003715154016390443,0.16442126035690308,0.0067034317180514336,0.098614536,0.1077695,0.31890368,0.23507425,0.27941164,15071,13424,28495,0.38198087,0.6387019,0.79247844,0.91907054,0.9167539,0.65929574,2.4404287,0.41038233,0.03100324,0.7154794,2.4404287,0.41038233,0.049122762,0.59622353,1.0014657,0.43320552,0.003140418
MCF7,6,A133,6,2,40,9,0.10999884456396103,0.0006056779529899359,0.10999884456396103,0.0006056779529899359,0.11365605145692825,0.0004962347447872162,0.21779268980026245,0.03575463220477104,0.13079455494880676,0.14191149175167084,0.105733722448349,0.0006995232542976737,0.20599035918712616,0.02189713902771473,0.12683319,0.14076915,0.5001365,0.34598866,0.42898077,10931,9372,20303,0.780174,0.8002697,0.9133209,0.96684414,0.96227956,0.9758497,2.290472,0.60148007,0.04137894,1.0893666,2.290472,0.6820493,0.04314845,0.8434636,1.6301314,0.60148007,0.006761193
MCF7,6,A133,7,2,40,1,0.09278429299592972,0.0007214796496555209,0.09280131757259369,0.000720032665412873,0.10636929422616959,0.00043221397208981216,0.27811285853385925,0.024759693071246147,0.12253208458423615,0.13301172852516174,0.0883900374174118,0.0007360411691479385,0.3250707685947418,0,0.10917109,0.12349982,0.51209915,0.4225908,0.46150294,14224,18495,32719,0.70861083,0.35126305,0.778807,0.9400227,0.93690026,0.51243246,2.2231936,0.25892687,0.01704025,0.55142814,2.2231936,0.25892687,0.023991829,0.48244357,2.1712058,0.27494094,0.009625501
MCF7,6,A133,7,2,40,2,0.09805724769830704,0.0009449434583075345,0.09807487577199936,0.0009433834929950535,0.0938241109251976,0.0005466155707836151,0.16259658336639404,0.041543468832969666,0.11286905407905579,0.12486626952886581,0.0981430858373642,0.0009526496869511902,0.25625237822532654,0,0.12202868,0.1387548,0.9217972,1.0273229,0.98253685,4719,6400,11119,0.89026654,0.7203012,0.91863424,0.98478127,0.9819104,0.4265208,0.79226273,0.25779969,0.003867411,0.41604438,0.7762899,0.25779969,0.003267471,0.43424436,0.79226273,0.25928262,0.004169136
MCF7,6,A133,7,2,40,3,0.1135750487446785,0.00088265142403543,0.1135750487446785,0.00088265142403543,0.12069103121757507,0.0008177738636732101,0.2539001703262329,0.03422275185585022,0.14338304102420807,0.15809771418571472,0.10970553010702133,0.0008754219161346555,0.24905551970005035,0.0022353529930114746,0.13297354,0.14840978,0.51794446,0.36441138,0.4183266,8377,15478,23855,0.6409232,0.6576937,0.869072,0.95218825,0.9429417,0.6977909,1.9230347,0.39042848,0.022450987,0.79959804,1.9230347,0.4707789,0.03667514,0.6426945,1.5347658,0.39042848,0.00610826
MCF7,6,A133,7,2,40,4,0.10396630316972733,0.00108486064709723,0.10399007052183151,0.001082637463696301,0.1008807048201561,0.0007926560938358307,0.21731363236904144,0.013202806934714317,0.12334642559289932,0.13743890821933746,0.10553517192602158,0.0012261284282431006,0.26838788390159607,0,0.13324133,0.15099198,0.5377936,0.5986155,0.5696329,4170,4581,8751,0.666557,0.34881085,0.69865745,0.95548254,0.9532448,0.57066584,1.435695,0.29790732,0.012064679,0.5709546,1.435695,0.34556994,0.013876929,0.57040286,1.203074,0.29790732,0.010415235
MCF7,6,A133,7,2,40,5,0.10041256994009018,0.0008723416249267757,0.10042501986026764,0.0008712002891115844,0.10025905817747116,0.000598351180087775,0.22242434322834015,0.009031478315591812,0.11908125132322311,0.13168926537036896,0.10054796934127808,0.0011139685520902276,0.25450679659843445,0,0.1273535,0.14385743,0.6507923,0.58751273,0.617171,7566,8577,16143,0.6858509,0.7041033,0.8880161,0.9650927,0.96473336,0.7824435,2.4632335,0.4721512,0.024641229,0.8066683,2.4632335,0.54628867,0.036035057,0.7610767,2.3271716,0.4721512,0.013617451
MCF7,6,A133,7,2,40,6,0.1402347981929779,0.0009526240173727274,0.1402347981929779,0.0009526240173727274,0.13930287957191467,0.0005700698820874095,0.2644825875759125,0.055976931005716324,0.1582360565662384,0.16951918601989746,0.14122238755226135,0.0013561347732320428,0.3004659116268158,0.027207454666495323,0.17040105,0.18951792,0.78803164,0.70741564,0.7514938,8634,7157,15791,0.8369324,0.6594485,0.8769089,0.977982,0.9717559,0.68188316,1.5567325,0.33931378,0.014702765,0.6916351,1.4381996,0.35458317,0.012231847,0.67012036,1.5567325,0.33931378,0.017430121
MCF7,6,A133,7,2,40,7,0.14801830053329468,0.0010393443517386913,0.14801830053329468,0.0010393443517386913,0.1567687690258026,0.0005538780824281275,0.3223857879638672,0.06369192898273468,0.1746363490819931,0.18582332134246826,0.14058227837085724,0.0013315236428752542,0.3359295427799225,0.017127955332398415,0.16971499,0.18797494,0.75051814,0.5321639,0.63248014,9357,11010,20367,0.9450889,0.74966323,0.95144564,0.9882951,0.98182464,0.8647852,2.3730402,0.42954546,0.025402552,0.95461816,2.3141737,0.5118845,0.016918836,0.7884463,2.3730402,0.42954546,0.01992652
MCF7,6,A133,7,2,40,8,0.1069566160440445,0.0007213447825051844,0.1069566160440445,0.0007213447825051844,0.10963175445795059,0.00031167015549726784,0.17572487890720367,0.03411347419023514,0.12353978306055069,0.13211123645305634,0.1052398607134819,0.0009767120936885476,0.3013136684894562,0.01910257153213024,0.13009043,0.1470126,0.7985064,0.7846763,0.7912395,8868,9819,18687,0.9682695,0.87469256,0.97753125,0.9949615,0.993601,0.5285511,0.9363184,0.36693093,0.002171225,0.53448766,0.8473754,0.40880403,0.001607014,0.5231899,0.9363184,0.36693093,0.00262017
MCF7,6,A133,7,2,40,9,0.09636129438877106,0.0005507718306034803,0.09636129438877106,0.0005507718306034803,0.09640272706747055,0.0002959011180792004,0.1806064248085022,0.031975265592336655,0.10971375554800034,0.1178540512919426,0.0963316410779953,0.0007331816013902426,0.21080337464809418,0.006685421336442232,0.11724505,0.13217816,0.9040581,0.72346413,0.7988026,8076,11283,19359,0.9615925,0.9410624,0.98926276,0.99633163,0.9943861,0.79632914,1.1097894,0.5588242,0.004646691,0.8434084,1.1097894,0.6431894,0.003199568,0.7626344,0.9938414,0.5588242,0.002960741
MCF7,6,A133,8,2,40,1,0.1339450627565384,0.003139554290100932,0.13395659625530243,0.003138280240818858,0.18417058885097504,0.00357543071731925,0.3588728904724121,0.043441638350486755,0.23496174812316895,0.2588343620300293,0.11875920742750168,0.002014437224715948,0.36464300751686096,0,0.15301363,0.1792457,0.48626992,0.24889688,0.316353,9907,24955,34862,0.5544907,0.29102668,0.7657688,0.86103946,0.84561205,0.8166205,2.767867,0.33532572,0.15496764,1.1136205,2.767867,0.33532572,0.29999593,0.6987226,2.250401,0.35327587,0.048481178
MCF7,6,A133,8,2,40,2,0.15913084149360657,0.005109885707497597,0.15913741290569305,0.005109051708132029,0.1863858699798584,0.005879567004740238,0.5099911093711853,0.034870654344558716,0.24364912509918213,0.2912306785583496,0.14363841712474823,0.004010118544101715,0.49867138266563416,0,0.18773994,0.23037209,0.34591606,0.17706342,0.24099879,9178,15061,24239,0.23907822,0.25089535,0.63754886,0.7849573,0.7680734,0.9588057,4.2162094,0.40085673,0.27037153,1.196812,4.2162094,0.44781777,0.45727688,0.8137769,3.7212167,0.40085673,0.10093001
MCF7,6,A133,8,2,40,3,0.12506423890590668,0.0014186613261699677,0.12506423890590668,0.0014186613261699677,0.1438807249069214,0.0017630548682063818,0.3414883613586426,0.04474496468901634,0.17586010694503784,0.2023819535970688,0.11502406746149063,0.0009451726218685508,0.30996066331863403,0.0008993289084173739,0.13896847,0.15454721,0.41913748,0.2267651,0.29395068,7264,13535,20799,0.5123846,0.73431635,0.84826785,0.90944433,0.89291024,0.98925704,3.3722486,0.52528924,0.11981185,1.2064654,3.3722486,0.54985434,0.23307674,0.87269366,2.061677,0.52528924,0.020123517
MCF7,6,A133,8,2,40,4,0.13107439875602722,0.0014175232499837875,0.13107439875602722,0.0014175232499837875,0.13826872408390045,0.0016455267323181033,0.3136667013168335,0.027742931619286537,0.16921217739582062,0.19203254580497742,0.12731300294399261,0.0012571082916110754,0.3090033531188965,0.009987243451178074,0.15533707,0.172982,0.46975276,0.34673423,0.38909146,5685,10826,16511,0.5703081,0.6366083,0.84919053,0.9302312,0.92244714,1.0830537,3.6441214,0.5847633,0.086603634,1.2174551,3.4456184,0.6628203,0.13811767,1.0124828,3.6441214,0.5847633,0.045089737
MCF7,6,A133,8,2,40,5,0.07665331661701202,0.0006783766439184546,0.07676693797111511,0.0006706594722345471,0.08629699796438217,0.0001890492276288569,0.15208488702774048,0.03833076357841492,0.09715525060892105,0.10447294265031815,0.07515787333250046,0.0007375983404926956,0.2123115211725235,0,0.096533306,0.11100268,0.55595124,0.52885485,0.53762466,8746,18277,27023,0.92376137,0.84358066,0.9717177,0.9885097,0.9875421,0.4560174,1.1674252,0.22663285,0.004699815,0.49772763,1.1674252,0.32595003,0.004882179,0.4360591,0.7749101,0.22663285,0.003381754
MCF7,6,A133,8,2,40,6,0.09084188938140869,0.0013389859814196825,0.09089914709329605,0.0013346250634640455,0.10696882009506226,0.0007294323295354843,0.19275164604187012,0.03503582999110222,0.12868860363960266,0.14399680495262146,0.08960844576358795,0.0013641937403008342,0.25461605191230774,0,0.118502,0.13980485,0.6387814,0.51037073,0.5444857,5904,16319,22223,0.9259645,0.8245297,0.9690033,0.98272127,0.98103344,0.4172496,0.99346656,0.20496832,0.005494361,0.47990665,0.99346656,0.33560666,0.006372789,0.39458248,0.86773175,0.20496832,0.003242524
MCF7,6,A133,9,2,40,1,0.06926632672548294,0.0005047473823651671,0.0694190263748169,0.0004952593008056283,,,,,,,0.06926632672548294,0.0005047473823651671,0.18091414868831635,0,0.08684009,0.09689181,0.9153063,1.0053891,0.9710055,5899,9556,15455,0.95201313,0.9309022,0.97616005,0.9947648,0.9929213,0.319971,0.5435707,0.1895921,0.001189719,0.31466818,0.40925172,0.21535918,0.000661548,0.32324407,0.5435707,0.1895921,0.00148766
MCF7,6,A133,9,2,40,2,0.04575865715742111,0.000903898908291012,0.05095324665307999,0.0007418297464028001,0.05650336295366287,0.0005452793557196856,0.1501060426235199,0,0.07518170028924942,0.0864240825176239,0.043131280690431595,0.0009564579231664538,0.20232883095741272,0,0.06828813,0.08434542,0.9252935,1.0762405,1.0159727,7378,11101,18479,0.8854028,0.7767294,0.9199374,0.98974586,0.98404884,0.5348728,1.0530453,0.25635886,0.006221442,0.5073025,0.72630864,0.29634055,0.002837244,0.553195,1.0530453,0.25635886,0.00762961
MCF7,6,A133,9,2,40,3,0.06618617475032806,0.0006804772419854999,0.06664761900901794,0.0006544672651216388,0.08071833848953247,0.00033124693436548114,0.14531536400318146,0.03274361416697502,0.09501558542251587,0.10481780767440796,0.06549388915300369,0.000686574203427881,0.17852471768856049,0,0.08644179,0.09873259,0.8991242,0.8239477,0.8541252,4290,6397,10687,0.9368494,0.81066346,0.95092106,0.9896115,0.98538923,0.42391592,0.69552326,0.23627557,0.003740129,0.45433772,0.69552326,0.27273336,0.002701154,0.40351745,0.64859027,0.23627557,0.003400129
MCF7,6,A133,9,2,40,4,0.0949777215719223,0.0019230867037549615,0.09528130292892456,0.0019003070192411542,0.1127646416425705,0.0016211301553994417,0.41281989216804504,0,0.14264529943466187,0.16385453939437866,0.08053966611623764,0.0017029257724061608,0.40520480275154114,0,0.11014801,0.13226116,0.23119739,0.11183496,0.16754945,11426,13053,24479,0.5404386,0.611399,0.7579626,0.8778763,0.8540108,1.2499177,7.656686,0.5296728,0.31504846,1.5783229,7.656686,0.66455775,0.42462355,0.9624687,4.094325,0.5296728,0.04211211
MCF7,6,A133,9,2,40,5,0.06367379426956177,0.0008606729097664356,0.0647008866071701,0.0008081022533588111,,,,,,,0.06367379426956177,0.0008606729097664356,0.22354672849178314,0,0.086903356,0.10075142,0.9436599,0.9382703,0.9398143,6316,15731,22047,0.93467104,0.9227425,0.97216296,0.9933016,0.98985285,0.26471683,0.47835267,0.117617056,0.00152198,0.26637468,0.36419302,0.16784741,0.000769639,0.26405123,0.47835267,0.117617056,0.001822479
MCF7,6,A133,9,2,40,6,0.055677760392427444,0.0008380298968404531,0.05744177848100662,0.0007632526103407145,0.05858699232339859,0.0005280656623654068,0.1082165464758873,0,0.07734881341457367,0.08800313621759415,0.05565052479505539,0.0008408520952798426,0.18662358820438385,0,0.07888925,0.093222216,0.94020057,1.1140051,1.0495583,4117,6986,11103,0.83996403,0.6048248,0.82101214,0.9833307,0.97248685,0.48762903,0.93545663,0.26940447,0.005195738,0.45199612,0.7537847,0.26940447,0.002512251,0.5086253,0.93545663,0.2706072,0.005587946
MCF7,6,A133,9,2,40,7,0.08109470456838608,0.0005873358459211886,0.08116360008716583,0.0005822427337989211,0.09224288165569305,0.00028780376305803657,0.16138632595539093,0.011096633970737457,0.10557754337787628,0.11320672184228897,0.0745648592710495,0.0006473465473391116,0.19233623147010803,0,0.0947001,0.107177116,0.74166185,0.65056455,0.68423426,10449,17822,28271,0.88017076,0.8766474,0.9682624,0.9897422,0.9867971,0.68401897,1.7475781,0.45708597,0.008140516,0.7359107,1.7475781,0.47836915,0.009033714,0.6535966,1.7019302,0.45708597,0.005112674
MCF7,6,A133,9,2,40,8,0.07967085391283035,0.0005987599724903703,0.07971134781837463,0.0005958357360213995,0.09218455851078033,0.0003458918072283268,0.15650413930416107,0.017849426716566086,0.10678905248641968,0.11431372165679932,0.074643075466156,0.0006121631595306098,0.1744460016489029,0,0.094487846,0.10653509,0.64746386,0.6285851,0.63406825,8002,19549,27551,0.94660693,0.9204922,0.98092574,0.9922712,0.9912375,0.6213088,1.2153223,0.3967315,0.003713387,0.61529994,1.2153223,0.4378845,0.003474376,0.62376827,0.91799074,0.3967315,0.003790389
MCF7,6,A133,9,2,40,9,0.07287169992923737,0.0003157077881041914,0.07287492603063583,0.0003154866863042116,,,,,,,0.07287169992923737,0.0003157077881041914,0.15906062722206116,0,0.086728685,0.09563579,0.8381749,0.7972014,0.8162309,10492,12099,22591,0.81880957,0.8421646,0.9437214,0.98990303,0.98846257,0.2166449,0.3471809,0.15059094,0.00059337,0.21744376,0.31170258,0.15276445,0.000540369,0.21595219,0.3471809,0.15059094,0.000638294
MCF7,6,A133,9,2,40,10,0.08225107192993164,0.0006288198637776077,0.08227546513080597,0.0006269990117289126,,,,,,,0.08225107192993164,0.0006288198637776077,0.24805466830730438,0,0.10135914,0.114083126,1.0133481,1.000994,1.0069478,13000,13975,26975,0.86299825,0.83796465,0.9555438,0.98990786,0.9887586,0.302148,0.69753987,0.17612302,0.001275674,0.31450248,0.4780565,0.2164634,0.001176063,0.29065633,0.69753987,0.17612302,0.001094296
MCF7,6,A133,9,2,40,11,0.08199542760848999,0.0010073264129459858,0.0820474848151207,0.001003694487735629,0.0947127640247345,0.001129628624767065,0.2864038348197937,0.01217411458492279,0.11951059848070145,0.14036214351654053,0.07042616605758667,0.0006150868721306324,0.2449623942375183,0,0.08943943,0.10227354,0.33629328,0.20651913,0.26872468,6043,6564,12607,0.32709736,0.58139634,0.73143715,0.8874276,0.8724731,0.98098165,4.133636,0.46653008,0.135751,1.1667335,4.133636,0.49795887,0.19209148,0.80999947,1.9188688,0.46653008,0.022895146
MCF7,2,control,0,3,0,1,0.03441932424902916,0.0007432927959598601,0.039811305701732635,0.0006450720247812569,,,,,,,0.03441932424902916,0.0007432927959598601,0.1942652463912964,0,0.0562142,0.0715308,1.003739,1.5277737,1.2549692,7979,7348,15327,0.83629775,0.52951354,0.81238043,0.9846628,0.9723118,0.27298495,0.6268526,0,0.002878936,0.24913555,0.3978537,0.13221532,0.001132345,0.2988789,0.6268526,0,0.003487204
MCF7,2,control,0,3,0,2,0.06995294988155365,0.0006099186721257865,0.07017532736063004,0.0005962513387203217,0.06777817010879517,0.00019961356883868575,0.09942260384559631,0.02855641022324562,0.07915603369474411,0.08646561205387115,0.06995892524719238,0.0006110330577939749,0.2356625646352768,0,0.08912626,0.10060289,0.9721517,0.8993318,0.9166688,9991,31974,41965,0.9418048,0.933193,0.98339105,0.996312,0.99231976,0.4022598,0.7004639,0.1875439,0.00373525,0.4391353,0.5823272,0.30533007,0.001373256,0.39073825,0.7004639,0.1875439,0.003915632
MCF7,2,control,0,3,0,3,0.08459868282079697,0.0019078311743214726,0.08672815561294556,0.0017711678519845009,0.08682066202163696,0.0005076492088846862,0.18562401831150055,0,0.10442867130041122,0.11532643437385559,0.08412807434797287,0.002203113166615367,0.4860355257987976,0,0.119505525,0.14576948,1.0010127,0.8579118,0.88347983,20011,91988,111999,0.9845813,0.9558612,0.99209636,0.99768883,0.9951443,0.5379695,1.3137486,0,0.010143695,0.5672903,0.7429819,0.41857383,0.001325779,0.5315912,1.3137486,0,0.011834214
MCF7,2,control,1,3,0,1,0.08033313602209091,0.000525504001416266,0.08037568628787994,0.0005223620682954788,0.08988974988460541,0.00031882032635621727,0.17258840799331665,0.03822283446788788,0.1035647839307785,0.11318207532167435,0.07836322486400604,0.0005454015918076038,0.18798737227916718,0,0.09663535,0.10851109,0.9773897,1.1488075,1.102258,10258,27517,37775,0.9590244,0.9481646,0.98897475,0.99641174,0.99485826,0.5475639,0.8305085,0.34128118,0.003472781,0.515467,0.74745077,0.36162236,0.001669837,0.5595289,0.8305085,0.34128118,0.003617674
MCF7,2,control,1,3,0,2,0.06937117129564285,0.00192282407078892,0.0754871740937233,0.0016306666657328606,0.0738292708992958,0.0007913876906968653,0.2041367143392563,0,0.09607448428869247,0.10976900905370712,0.06697633862495422,0.002514204941689968,0.42095983028411865,0,0.10660167,0.13412756,1.0341295,1.1280841,1.0900385,30347,44596,74943,0.95572966,0.799625,0.9445565,0.9919055,0.98838395,0.62670296,1.9114504,0,0.028729755,0.571515,0.9575526,0.3559554,0.004458856,0.6642569,1.9114504,0,0.041762594
MCF7,2,control,1,3,0,3,0.07627204060554504,0.0011830440489575267,0.0771879255771637,0.0011265547946095467,0.08354704827070236,0.0005492398049682379,0.1967489868402481,0.003904614830389619,0.10147742182016373,0.11437386274337769,0.07454884052276611,0.0013176642823964357,0.340520441532135,0,0.10251544,0.12176923,0.96040016,0.9225624,0.92981356,15650,66013,81663,0.94813824,0.9611516,0.9899905,0.99707776,0.9952909,0.62522453,1.4546431,0,0.007898554,0.63725716,0.8406625,0.46622244,0.002030046,0.622372,1.4546431,0,0.009247346
MCF7,2,control,1,3,0,4,0.07002278417348862,0.0008744723163545132,0.07059839367866516,0.0008410235168412328,0.0851181223988533,0.0004558239015750587,0.1833590716123581,0.009671060368418694,0.10199451446533203,0.11309462785720825,0.06600570678710938,0.0009091042447835207,0.2752933204174042,0,0.08932687,0.10559519,0.94241995,0.74990994,0.7902324,16133,60890,77023,0.9681994,0.9681765,0.9920728,0.9973485,0.99343914,0.6230974,1.2465523,0,0.005691029,0.6926455,0.8819123,0.52663356,0.002111699,0.6046708,1.2465523,0,0.005018291
MCF7,2,control,1,3,0,5,0.08649855107069016,0.002386462641879916,0.08932917565107346,0.00221170112490654,0.08111876994371414,0.0009227929404005408,0.20678381621837616,0,0.10473476350307465,0.12097914516925812,0.08867217600345612,0.0029614183586090803,0.4300740361213684,0,0.13081482,0.16212648,1.0171343,1.4393064,1.2804208,8171,13540,21711,0.9603435,0.8147813,0.94603086,0.99024636,0.98189574,0.7746662,3.1873221,0,0.08739621,0.55654347,0.8304293,0.37884137,0.004743303,0.9062872,3.1873221,0,0.09123752
MCF7,2,control,10,3,0,1,0.13104037940502167,0.0014740598853677511,0.13108503818511963,0.0014687093207612634,0.1537005603313446,0.0011017349315807223,0.3193897008895874,0.033998243510723114,0.1793394684791565,0.19550879299640656,0.12344922125339508,0.0013691458152607083,0.3675416111946106,0,0.15189229,0.17214921,0.88727826,0.74620575,0.78119606,11651,35323,46974,0.96273464,0.9627231,0.9865115,0.9961229,0.9915868,0.6919871,1.2529551,0.32294708,0.009750638,0.78440803,1.1325461,0.55484307,0.004233415,0.66150457,1.2529551,0.32294708,0.007823938
MCF7,2,control,10,3,0,2,0.1159745305776596,0.0008298767497763038,0.1159745305776596,0.0008298767497763038,0.12288209795951843,0.0006175326998345554,0.2201293259859085,0.04091871902346611,0.14251871407032013,0.15515777468681335,0.11175026744604111,0.0009127103840000927,0.24653618037700653,0.01518170814961195,0.13548402,0.15225667,0.9684197,1.009444,0.9936652,17526,28041,45567,0.9746716,0.92678916,0.98070014,0.9956315,0.9939554,0.5738721,0.83076805,0.3137458,0.002637754,0.5855774,0.7706213,0.4448502,0.001633775,0.5665564,0.83076805,0.3137458,0.003126079
MCF7,2,control,10,3,0,3,0.08491046726703644,0.0007110300357453525,0.08491046726703644,0.0007110300357453525,0.10882334411144257,0.000668157881591469,0.1602746695280075,0.04694544896483421,0.13040125370025635,0.139576718211174,0.08480813354253769,0.0007087558624334633,0.23818211257457733,0.0011729852994903922,0.104337715,0.11996792,0.7521123,1.0032691,0.8469152,10956,6643,17599,0.9328631,0.6407342,0.8308065,0.99213266,0.9815487,0.38923573,0.7393374,0.25434357,0.003283405,0.36379805,0.4913687,0.25695097,0.00097402,0.43118262,0.7393374,0.25434357,0.004265023
