ObjectNumber,Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Rc,Region_Ed,Region_pixels_sum,Cell_Ed,Cell_pixels_sum
1,MCF7,2.0,A133,13,1,80.0,1,1.0,0.12728939950466156,468,0.12993013858795166,1296
1,MCF7,2.0,A133,13,1,80.0,1,1.1,0.14095242321491241,443,0.1350131779909134,1103
1,MCF7,2.0,A133,13,1,80.0,1,1.2,0.14723509550094604,421,0.14015156030654907,1089
1,MCF7,2.0,A133,13,1,80.0,1,1.3,0.1535964459180832,412,0.14595608413219452,1012
1,MCF7,2.0,A133,13,1,80.0,1,1.4,0.16569511592388153,441,0.15748073160648346,809
1,MCF7,2.0,A133,13,1,80.0,1,1.5,0.17254497110843658,280,0.16415618360042572,423
1,MCF7,2.0,A133,13,1,80.0,1,1.6,0.18895380198955536,199,0.1837533414363861,237
1,MCF7,2.0,A133,13,1,80.0,1,1.7,0.19539721310138702,182,0.1942833662033081,195
1,MCF7,2.0,A133,13,1,80.0,1,1.8,0.19865766167640686,162,0.19794443249702454,168
1,MCF7,2.0,A133,13,1,80.0,1,1.9,0.20229628682136536,115,0.20159626007080078,118
1,MCF7,2.0,A133,13,1,80.0,1,2.0,0.19929277896881104,63,0.19867724180221558,65
1,MCF7,2.0,A133,13,1,80.0,1,2.1,0.19295811653137207,51,0.19295811653137207,51
1,MCF7,2.0,A133,13,1,80.0,1,2.2,0.19983960688114166,30,0.19983960688114166,30
1,MCF7,2.0,A133,13,1,80.0,1,2.3,0.19346338510513306,20,0.19346338510513306,20
1,MCF7,2.0,A133,13,1,80.0,1,2.4,0.2080090045928955,8,,8
1,MCF7,2.0,A133,13,1,80.0,1,2.5,0.1672315001487732,6,,6
1,MCF7,2.0,A133,13,1,80.0,1,2.6,0.1741597056388855,5,,5
1,MCF7,2.0,A133,13,1,80.0,1,2.7,,3,,3
1,MCF7,2.0,A133,13,1,80.0,1,2.8,,1,,1
1,MCF7,2.0,A133,13,1,80.0,1,2.9,,2,,2
2,MCF7,2.0,A133,13,1,80.0,2,0.0,0.014093995094299316,5,0.0002777984191197902,1346
2,MCF7,2.0,A133,13,1,80.0,2,0.1,0.02418094500899315,5411,0.0283864364027977,11165
2,MCF7,2.0,A133,13,1,80.0,2,0.2,0.03994288668036461,7,0.05496155098080635,591
2,MCF7,2.0,A133,13,1,80.0,2,0.3,,0,,2
3,MCF7,2.0,A133,13,1,80.0,3,0.0,,0,0.0,191
3,MCF7,2.0,A133,13,1,80.0,3,0.1,,0,,0
3,MCF7,2.0,A133,13,1,80.0,3,0.2,,0,0.020556224510073662,28
3,MCF7,2.0,A133,13,1,80.0,3,0.3,0.03356162831187248,173,0.038057971745729446,1521
3,MCF7,2.0,A133,13,1,80.0,3,0.4,0.054528482258319855,1735,0.05542348697781563,6680
3,MCF7,2.0,A133,13,1,80.0,3,0.5,0.06953413039445877,677,0.07949426025152206,2898
3,MCF7,2.0,A133,13,1,80.0,3,0.6,0.0943286120891571,9,0.11374474316835403,362
3,MCF7,2.0,A133,13,1,80.0,3,0.7,,0,0.12640735507011414,46
3,MCF7,2.0,A133,13,1,80.0,3,0.8,,0,,2
4,MCF7,2.0,A133,13,1,80.0,4,0.0,,0,0.0,52
4,MCF7,2.0,A133,13,1,80.0,4,0.1,,0,,0
4,MCF7,2.0,A133,13,1,80.0,4,0.2,,0,,0
4,MCF7,2.0,A133,13,1,80.0,4,0.3,,0,,0
4,MCF7,2.0,A133,13,1,80.0,4,0.4,0.046085797250270844,64,0.03953397274017334,117
4,MCF7,2.0,A133,13,1,80.0,4,0.5,0.051341619342565536,2510,0.050745729357004166,3535
4,MCF7,2.0,A133,13,1,80.0,4,0.6,0.05596953630447388,2656,0.05494758486747742,5248
4,MCF7,2.0,A133,13,1,80.0,4,0.7,0.057995885610580444,406,0.05850629135966301,2144
4,MCF7,2.0,A133,13,1,80.0,4,0.8,0.049782413989305496,7,0.06364371627569199,721
4,MCF7,2.0,A133,13,1,80.0,4,0.9,,0,0.07660767436027527,237
4,MCF7,2.0,A133,13,1,80.0,4,1.0,,0,0.09639926254749298,82
4,MCF7,2.0,A133,13,1,80.0,4,1.1,,0,0.08523258566856384,16
4,MCF7,2.0,A133,13,1,80.0,4,1.2,,0,,7
4,MCF7,2.0,A133,13,1,80.0,4,1.3,,0,,1
1,MCF7,2.0,A133,14,1,80.0,1,0.3,,0,,7
1,MCF7,2.0,A133,14,1,80.0,1,0.4,,0,0.06628172844648361,1590
1,MCF7,2.0,A133,14,1,80.0,1,0.5,0.11587859690189362,145,0.08122164756059647,7184
1,MCF7,2.0,A133,14,1,80.0,1,0.6,0.0995195060968399,2013,0.09533852338790894,8271
1,MCF7,2.0,A133,14,1,80.0,1,0.7,0.1101558655500412,1379,0.10828811675310135,1955
1,MCF7,2.0,A133,14,1,80.0,1,0.8,0.09974975138902664,250,0.10025405883789062,254
1,MCF7,2.0,A133,14,1,80.0,1,0.9,0.0900239497423172,19,0.0900239497423172,19
2,MCF7,2.0,A133,14,1,80.0,2,0.2,0.043789591640233994,96,0.056322794407606125,2472
2,MCF7,2.0,A133,14,1,80.0,2,0.3,0.04563906043767929,3367,0.04381159693002701,6219
2,MCF7,2.0,A133,14,1,80.0,2,0.4,0.05058950185775757,428,0.05229002609848976,477
2,MCF7,2.0,A133,14,1,80.0,2,0.5,,0,,0
3,MCF7,2.0,A133,14,1,80.0,3,0.2,0.03705812990665436,1367,0.03752275928854942,7084
3,MCF7,2.0,A133,14,1,80.0,3,0.3,0.053104136139154434,2593,0.06073768064379692,5156
3,MCF7,2.0,A133,14,1,80.0,3,0.4,,0,,0
1,MCF7,2.0,A133,2,1,80.0,1,0.2,,0,,3
1,MCF7,2.0,A133,2,1,80.0,1,0.3,0.10384213924407959,5652,0.09791602194309235,17496
1,MCF7,2.0,A133,2,1,80.0,1,0.4,0.10858866572380066,5237,0.1084192618727684,7269
1,MCF7,2.0,A133,2,1,80.0,1,0.5,,0,,0
2,MCF7,2.0,A133,2,1,80.0,2,0.4,,0,0.08111494779586792,168
