Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,Cell_Ed_mean_value,Cell_Ed_variance,Cell_Ed_not_zero_mean_value,Cell_Ed_not_zero_variance,Cell_Ed_agg_mean_value,Cell_Ed_agg_variance,Cell_Ed_agg_max_value,Cell_Ed_agg_min_value,Cell_Ed_agg_top_50_value,Cell_Ed_agg_top_25_value,ObjectNumber
MCF7,4,A133,10,1,60,0.11907128989696503,0.003771583316847682,0.1221534013748169,0.0034927185624837875,0.09198004007339478,0.0005695119616575539,0.1469474881887436,0.02151281014084816,0.11146105080842972,0.12094318121671677,7
MCF7,4,A133,10,1,60,0.03463180735707283,0.0007237239042297006,0.044106375426054,0.0005038314266130328,0.037524282932281494,0.00012029215577058494,0.06276296824216843,0.00868950691074133,0.04610253497958183,0.05131300538778305,8
MCF7,4,A133,10,1,60,0.0483611635863781,0.0003641242510639131,0.04864154011011124,0.0003525977081153542,0.04616188630461693,0.00015779156819917262,0.07756592333316803,0.016852479428052902,0.05627422407269478,0.06198108196258545,9
MCF7,4,A133,10,1,60,0.06402124464511871,0.0016740236897021532,0.06784962117671967,0.0015143743949010968,0.05532243847846985,0.0005402908427640796,0.11172974109649658,0.014811770059168339,0.07526858896017075,0.08538778871297836,10
MCF7,4,A133,10,1,60,0.05813009664416313,0.0009327579173259437,0.06025779992341995,0.0008386884001083672,0.05594654008746147,0.00015264985268004239,0.0922287255525589,0.01731819659471512,0.06578938663005829,0.07191155105829239,11
MCF7,4,A133,10,1,60,0.05205395445227623,0.0005485803703777492,0.05236172676086426,0.0005357081536203623,0.053993817418813705,0.0009087140788324177,0.19084466993808746,0.0025515006855130196,0.07516506314277649,0.09579513967037201,12
MCF7,4,A133,10,1,60,0.061796635389328,0.0013697261456400156,0.06546664237976074,0.0012108092196285725,0.06912107765674591,0.0011361428769305348,0.14710058271884918,0.005508402828127146,0.09656625986099243,0.10878290235996246,13
MCF7,4,A133,10,1,60,0.041547659784555435,0.0009024894097819924,0.046501968055963516,0.0007797207217663527,0.029659906402230263,0.00021358519734349102,0.07218943536281586,0,0.04127250239253044,0.04785505682229996,14
MCF7,4,A133,10,1,60,0.10313256084918976,0.009299304336309433,0.16909348964691162,0.004093339666724205,0.1575944423675537,0.004122463054955006,0.3247443437576294,0.011755051091313362,0.20837177336215973,0.23943446576595306,15
MCF7,4,A133,10,1,60,0.06193900108337402,0.0006088067893870175,0.0624791756272316,0.0005803664680570364,0.05733528733253479,0.0003175863530486822,0.10311155021190643,0.010153277777135372,0.07153403759002686,0.07995137572288513,16
MCF7,4,A133,10,1,60,0.059943657368421555,0.0008287612581625581,0.060677941888570786,0.000794358435086906,0.08779264986515045,0.0016138901701197028,0.21805721521377563,0.017482144758105278,0.12027057260274887,0.14470146596431732,17
MCF7,4,A133,10,1,60,0.034838151186704636,0.0005706087104044855,0.042849425226449966,0.0003585457743611187,0.03694285824894905,0.0001390377728966996,0.07734981924295425,0.007712541148066521,0.04589143395423889,0.05254692956805229,18
MCF7,4,A133,10,1,60,0.02917320653796196,0.0006381499115377665,0.04200638830661774,0.00037979381158947945,0.0325058214366436,9.699046495370567e-05,0.06555469334125519,0.011078019626438618,0.04018523171544075,0.04547514766454697,19
MCF7,4,A133,11,1,60,0.02354189194738865,0.0004539505753200501,0.036876700818538666,0.00021933751122560352,0.03296268731355667,4.414097566041164e-05,0.05450369045138359,0.018986742943525314,0.03822096437215805,0.041735630482435226,1
MCF7,4,A133,11,1,60,0.056669969111680984,0.001057762186974287,0.05894037336111069,0.0009663213859312236,0.046842508018016815,0.00027539647999219596,0.09383906424045563,0.005832301452755928,0.06015346571803093,0.068064846098423,2
MCF7,4,A133,11,1,60,0.05219150334596634,0.0023588205222040415,0.06568650156259537,0.0020822943188250065,0.040058594197034836,0.00030885564046911895,0.08425481617450714,0,0.05449211969971657,0.06210537254810333,3
MCF7,4,A133,11,1,60,0.06715311110019684,0.0014325309311971068,0.06914073973894119,0.0013375054113566875,0.050246480852365494,0.00018884605378843844,0.0952872633934021,0.00908458512276411,0.06075582280755043,0.0671696811914444,4
